"ACCOUNT_NUM","APPRAISAL_YR","SORTORDER","EXEMPTION_CD","EXEMPTION","CITY_APPLD_VAL","CNTY_APPLD_VAL","ISD_APPLD_VAL","HOSPITAL_APPLD_VAL","COLLEGE_APPLD_VAL","SPCL_APPLIED_VAL"
"00000723841000000","2019","1","1","HOMESTEAD EXEMPTION","17972.00","17972.00","33986.00","17972.00","17972.00",".00"
"00000723844000000","2019","1","1","HOMESTEAD EXEMPTION","18327.00","18327.00","34163.00","18327.00","18327.00",".00"
"00000723850000000","2019","1","1","HOMESTEAD EXEMPTION","7499.00","7499.00","16249.00","7499.00","7499.00",".00"
"00000723853000000","2019","1","1","HOMESTEAD EXEMPTION","19530.00","19530.00","34765.00","19530.00","19530.00",".00"
"00000723856000000","2019","1","1","HOMESTEAD EXEMPTION","15138.00","15138.00","32569.00","15138.00","15138.00",".00"
"00000723859000000","2019","1","1","HOMESTEAD EXEMPTION","19284.00","19284.00","34642.00","19284.00","19284.00",".00"
"00000723865000000","2019","1","1","HOMESTEAD EXEMPTION","14998.00","14998.00","32499.00","14998.00","14998.00",".00"
"00000723871000000","2019","1","1","HOMESTEAD EXEMPTION","19390.00","19390.00","34695.00","19390.00","19390.00",".00"
"00000723874000000","2019","1","1","HOMESTEAD EXEMPTION","18860.00","18860.00","34430.00","18860.00","18860.00",".00"
"00000723877000000","2019","1","1","HOMESTEAD EXEMPTION","17972.00","17972.00","33986.00","17972.00","17972.00",".00"
"00000723880000000","2019","1","1","HOMESTEAD EXEMPTION","18836.00","18836.00","34418.00","18836.00","18836.00",".00"
"00000723886000000","2019","1","1","HOMESTEAD EXEMPTION","19530.00","19530.00","34765.00","19530.00","19530.00",".00"
"00000723889000000","2019","1","1","HOMESTEAD EXEMPTION","15062.00","15062.00","32531.00","15062.00","15062.00",".00"
"00000723901000000","2019","1","1","HOMESTEAD EXEMPTION","20886.00","20886.00","35443.00","20886.00","20886.00",".00"
"00000723904000000","2019","1","1","HOMESTEAD EXEMPTION","24210.00","24210.00","37104.00","24210.00","24210.00",".00"
"00000723907000000","2019","1","1","HOMESTEAD EXEMPTION","16564.00","16564.00","33282.00","16564.00","16564.00",".00"
"00000723913000000","2019","1","1","HOMESTEAD EXEMPTION","22377.00","22377.00","36188.00","22377.00","22377.00",".00"
"00000723916000000","2019","1","1","HOMESTEAD EXEMPTION","19571.00","19571.00","34785.00","19571.00","19571.00",".00"
"00000723928000000","2019","1","1","HOMESTEAD EXEMPTION","14763.00","14763.00","32381.00","14763.00","14763.00",".00"
"00000723943000000","2019","1","1","HOMESTEAD EXEMPTION","18368.00","18368.00","34184.00","18368.00","18368.00",".00"
"00000723946000000","2019","1","1","HOMESTEAD EXEMPTION","17314.00","17314.00","33657.00","17314.00","17314.00",".00"
"00000723949000000","2019","1","1","HOMESTEAD EXEMPTION","19715.00","19715.00","34857.00","19715.00","19715.00",".00"
"00000723952000000","2019","1","1","HOMESTEAD EXEMPTION","21896.00","21896.00","35948.00","21896.00","21896.00",".00"
"00000723955000000","2019","1","1","HOMESTEAD EXEMPTION","19334.00","19334.00","34667.00","19334.00","19334.00",".00"
"00000723958000000","2019","1","1","HOMESTEAD EXEMPTION","18977.00","18977.00","34488.00","18977.00","18977.00",".00"
"00000723961000000","2019","1","1","HOMESTEAD EXEMPTION","28804.00","28804.00","39402.00","28804.00","28804.00",".00"
"00000723964000000","2019","1","1","HOMESTEAD EXEMPTION","18116.00","18116.00","34058.00","18116.00","18116.00",".00"
"00000723967000000","2019","1","1","HOMESTEAD EXEMPTION","17943.00","17943.00","33971.00","17943.00","17943.00",".00"
"00000723970000000","2019","1","1","HOMESTEAD EXEMPTION","20770.00","20770.00","35385.00","20770.00","20770.00",".00"
"00000723973000000","2019","1","1","HOMESTEAD EXEMPTION","14875.00","14875.00","32437.00","14875.00","14875.00",".00"
"00000723985000000","2019","1","1","HOMESTEAD EXEMPTION","16954.00","16954.00","33477.00","16954.00","16954.00",".00"
"00000723988000000","2019","1","1","HOMESTEAD EXEMPTION","18900.00","18900.00","34450.00","18900.00","18900.00",".00"
"00000723991000000","2019","1","1","HOMESTEAD EXEMPTION","19603.00","19603.00","34801.00","19603.00","19603.00",".00"
"00000724000000000","2019","1","1","HOMESTEAD EXEMPTION","14845.00","14845.00","32422.00","14845.00","14845.00",".00"
"00000724003000000","2019","1","1","HOMESTEAD EXEMPTION","15106.00","15106.00","32553.00","15106.00","15106.00",".00"
"00000724009000000","2019","1","1","HOMESTEAD EXEMPTION","22133.00","22133.00","36066.00","22133.00","22133.00",".00"
"00000724012000000","2019","1","1","HOMESTEAD EXEMPTION","15964.00","15964.00","32982.00","15964.00","15964.00",".00"
"00000724015000000","2019","1","1","HOMESTEAD EXEMPTION","16011.00","16011.00","33005.00","16011.00","16011.00",".00"
"00000724018000000","2019","1","1","HOMESTEAD EXEMPTION","14860.00","14860.00","32430.00","14860.00","14860.00",".00"
"00000724021000000","2019","1","1","HOMESTEAD EXEMPTION","22556.00","22556.00","36278.00","22556.00","22556.00",".00"
"00000724027000000","2019","1","1","HOMESTEAD EXEMPTION","17528.00","17528.00","33764.00","17528.00","17528.00",".00"
"00000724030000000","2019","1","1","HOMESTEAD EXEMPTION","17402.00","17402.00","33701.00","17402.00","17402.00",".00"
"00000724042000000","2019","1","1","HOMESTEAD EXEMPTION","21890.00","21890.00","35945.00","21890.00","21890.00",".00"
"00000724045000000","2019","1","1","HOMESTEAD EXEMPTION","9529.00","9529.00","17264.00","9529.00","9529.00",".00"
"00000724048000000","2019","1","1","HOMESTEAD EXEMPTION","18134.00","18134.00","34067.00","18134.00","18134.00",".00"
"00000724051000000","2019","1","1","HOMESTEAD EXEMPTION","17469.00","17469.00","33734.00","17469.00","17469.00",".00"
"00000724054000000","2019","1","1","HOMESTEAD EXEMPTION","23334.00","23334.00","36667.00","23334.00","23334.00",".00"
"00000724057000000","2019","1","1","HOMESTEAD EXEMPTION","20467.00","20467.00","35233.00","20467.00","20467.00",".00"
"00000724060000000","2019","1","1","HOMESTEAD EXEMPTION","16254.00","16254.00","33127.00","16254.00","16254.00",".00"
"00000724063000000","2019","1","1","HOMESTEAD EXEMPTION","17695.00","17695.00","33847.00","17695.00","17695.00",".00"
"00000724066000000","2019","1","1","HOMESTEAD EXEMPTION","38212.00","38212.00","44106.00","38212.00","38212.00",".00"
"00000724081000000","2019","1","1","HOMESTEAD EXEMPTION","8813.00","8813.00","12656.00","8813.00","8813.00",".00"
"00000724093000000","2019","1","1","HOMESTEAD EXEMPTION","15408.00","15408.00","32704.00","15408.00","15408.00",".00"
"26086500080020000","2019","1","1","HOMESTEAD EXEMPTION","13274.00","33185.00","25000.00","33185.00","33185.00",".00"
"26086500080030000","2019","1","1","HOMESTEAD EXEMPTION","16469.00","41173.00","25000.00","41173.00","41173.00",".00"
"26086500080050000","2019","1","1","HOMESTEAD EXEMPTION","18275.00","45689.00","25000.00","45689.00","45689.00",".00"
"26086500080060000","2019","1","1","HOMESTEAD EXEMPTION","12137.00","30344.00","25000.00","30344.00","30344.00",".00"
"26086500080070000","2019","1","1","HOMESTEAD EXEMPTION","15192.00","37981.00","25000.00","37981.00","37981.00",".00"
"26086500080090000","2019","1","1","HOMESTEAD EXEMPTION","12783.00","31958.00","25000.00","31958.00","31958.00",".00"
"26086500080100000","2019","1","1","HOMESTEAD EXEMPTION","13274.00","33185.00","25000.00","33185.00","33185.00",".00"
"26086500080120000","2019","1","1","HOMESTEAD EXEMPTION","6874.00","17186.00","12500.00","17186.00","17186.00",".00"
"26086500080130000","2019","1","1","HOMESTEAD EXEMPTION","12777.00","31943.00","25000.00","31943.00","31943.00",".00"
"26086500080140000","2019","1","1","HOMESTEAD EXEMPTION","14077.00","35193.00","25000.00","35193.00","35193.00",".00"
"26086500080160000","2019","1","1","HOMESTEAD EXEMPTION","14229.00","35574.00","25000.00","35574.00","35574.00",".00"
"26086500080180000","2019","1","1","HOMESTEAD EXEMPTION","12708.00","31770.00","25000.00","31770.00","31770.00",".00"
"26086500080190000","2019","1","1","HOMESTEAD EXEMPTION","15094.00","37735.00","25000.00","37735.00","37735.00",".00"
"26086500080200000","2019","1","1","HOMESTEAD EXEMPTION","14016.00","35041.00","25000.00","35041.00","35041.00",".00"
"26086500080210000","2019","1","1","HOMESTEAD EXEMPTION","15998.00","39996.00","25000.00","39996.00","39996.00",".00"
"26086500080230000","2019","1","1","HOMESTEAD EXEMPTION","12783.00","31958.00","25000.00","31958.00","31958.00",".00"
"26086500080250000","2019","1","1","HOMESTEAD EXEMPTION","12011.00","30028.00","25000.00","30028.00","30028.00",".00"
"26086500080260000","2019","1","1","HOMESTEAD EXEMPTION","13954.00","34886.00","25000.00","34886.00","34886.00",".00"
"26086500090010000","2019","1","1","HOMESTEAD EXEMPTION","13531.00","33829.00","25000.00","33829.00","33829.00",".00"
"26086500090030000","2019","1","1","HOMESTEAD EXEMPTION","16069.00","40174.00","25000.00","40174.00","40174.00",".00"
"26086500090040000","2019","1","1","HOMESTEAD EXEMPTION","13706.00","34265.00","25000.00","34265.00","34265.00",".00"
"26086500090050000","2019","1","1","HOMESTEAD EXEMPTION","12461.00","31152.00","25000.00","31152.00","31152.00",".00"
"26086500090060000","2019","1","1","HOMESTEAD EXEMPTION","12887.00","32218.00","25000.00","32218.00","32218.00",".00"
"26086500090070000","2019","1","1","HOMESTEAD EXEMPTION","12791.00","31978.00","25000.00","31978.00","31978.00",".00"
"26086500090080000","2019","1","1","HOMESTEAD EXEMPTION","17322.00","43307.00","25000.00","43307.00","43307.00",".00"
"26272500070200000","2019","1","1","HOMESTEAD EXEMPTION","9852.00","24630.00","25000.00","24630.00","24630.00",".00"
"26272500070210000","2019","1","1","HOMESTEAD EXEMPTION","11768.00","29420.00","25000.00","29420.00","29420.00",".00"
"26272500070240000","2019","1","1","HOMESTEAD EXEMPTION","11104.00","27761.00","25000.00","27761.00","27761.00",".00"
"26272500070250000","2019","1","1","HOMESTEAD EXEMPTION","9713.00","24282.00","25000.00","24282.00","24282.00",".00"
"26272500070260000","2019","1","1","HOMESTEAD EXEMPTION","10326.00","25816.00","25000.00","25816.00","25816.00",".00"
"26272500070270000","2019","1","1","HOMESTEAD EXEMPTION","9948.00","24872.00","25000.00","24872.00","24872.00",".00"
"26272500070290000","2019","1","1","HOMESTEAD EXEMPTION","9888.00","24720.00","25000.00","24720.00","24720.00",".00"
"26272500070320000","2019","1","1","HOMESTEAD EXEMPTION","10682.00","26705.00","25000.00","26705.00","26705.00",".00"
"26272500070330000","2019","1","1","HOMESTEAD EXEMPTION","9452.00","23632.00","25000.00","23632.00","23632.00",".00"
"26272500070340000","2019","1","1","HOMESTEAD EXEMPTION","10669.00","26673.00","25000.00","26673.00","26673.00",".00"
"26272500070350000","2019","1","1","HOMESTEAD EXEMPTION","10971.00","27429.00","25000.00","27429.00","27429.00",".00"
"26272500070370000","2019","1","1","HOMESTEAD EXEMPTION","11166.00","27916.00","25000.00","27916.00","27916.00",".00"
"26272500070380000","2019","1","1","HOMESTEAD EXEMPTION","8878.00","22195.00","25000.00","22195.00","22195.00",".00"
"26272500070390000","2019","1","1","HOMESTEAD EXEMPTION","9888.00","24720.00","25000.00","24720.00","24720.00",".00"
"26272500080010000","2019","1","1","HOMESTEAD EXEMPTION","13900.00","34752.00","25000.00","34752.00","34752.00",".00"
"26272500080030000","2019","1","1","HOMESTEAD EXEMPTION","10354.00","25886.00","25000.00","25886.00","25886.00",".00"
"26272500080040000","2019","1","1","HOMESTEAD EXEMPTION","9530.00","23825.00","25000.00","23825.00","23825.00",".00"
"26272500080070000","2019","1","1","HOMESTEAD EXEMPTION","9690.00","24225.00","25000.00","24225.00","24225.00",".00"
"26272500080100000","2019","1","1","HOMESTEAD EXEMPTION","10378.00","25945.00","25000.00","25945.00","25945.00",".00"
"26272500080110000","2019","1","1","HOMESTEAD EXEMPTION","11595.00","28989.00","25000.00","28989.00","28989.00",".00"
"26272500080120000","2019","1","1","HOMESTEAD EXEMPTION","11361.00","28403.00","25000.00","28403.00","28403.00",".00"
"26272500080130000","2019","1","1","HOMESTEAD EXEMPTION","10872.00","27182.00","25000.00","27182.00","27182.00",".00"
"26272500080140000","2019","1","1","HOMESTEAD EXEMPTION","10236.00","25590.00","25000.00","25590.00","25590.00",".00"
"26272500080150000","2019","1","1","HOMESTEAD EXEMPTION","13236.00","33094.00","25000.00","33094.00","33094.00",".00"
"26272500080180000","2019","1","1","HOMESTEAD EXEMPTION","10240.00","25600.00","25000.00","25600.00","25600.00",".00"
"26272500080190000","2019","1","1","HOMESTEAD EXEMPTION","10075.00","25188.00","25000.00","25188.00","25188.00",".00"
"26272500100010000","2019","1","1","HOMESTEAD EXEMPTION","11384.00","28460.00","25000.00","28460.00","28460.00",".00"
"26272500100020000","2019","1","1","HOMESTEAD EXEMPTION","11254.00","28135.00","25000.00","28135.00","28135.00",".00"
"26272500100030000","2019","1","1","HOMESTEAD EXEMPTION","15963.00","39908.00","25000.00","39908.00","39908.00",".00"
"26272500100040000","2019","1","1","HOMESTEAD EXEMPTION","10439.00","26099.00","25000.00","26099.00","26099.00",".00"
"26272500100060000","2019","1","1","HOMESTEAD EXEMPTION","12337.00","30844.00","25000.00","30844.00","30844.00",".00"
"26272500100080000","2019","1","1","HOMESTEAD EXEMPTION","9682.00","24205.00","25000.00","24205.00","24205.00",".00"
"26272500110010000","2019","1","1","HOMESTEAD EXEMPTION","10683.00","26708.00","25000.00","26708.00","26708.00",".00"
"26272500110020000","2019","1","1","HOMESTEAD EXEMPTION","11720.00","29304.00","25000.00","29304.00","29304.00",".00"
"26272500110030000","2019","1","1","HOMESTEAD EXEMPTION","9836.00","24592.00","25000.00","24592.00","24592.00",".00"
"26272500110040000","2019","1","1","HOMESTEAD EXEMPTION","5426.00","13566.00","12500.00","13566.00","13566.00",".00"
"26272500110060000","2019","1","1","HOMESTEAD EXEMPTION","6174.00","15436.00","12500.00","15436.00","15436.00",".00"
"26272500110070000","2019","1","1","HOMESTEAD EXEMPTION","11571.00","28927.00","25000.00","28927.00","28927.00",".00"
"26272500110080000","2019","1","1","HOMESTEAD EXEMPTION","9460.00","23651.00","25000.00","23651.00","23651.00",".00"
"26272500110090000","2019","1","1","HOMESTEAD EXEMPTION","12259.00","30647.00","25000.00","30647.00","30647.00",".00"
"26272500110100000","2019","1","1","HOMESTEAD EXEMPTION","12779.00","31948.00","25000.00","31948.00","31948.00",".00"
"26272500110110000","2019","1","1","HOMESTEAD EXEMPTION","11095.00","27739.00","25000.00","27739.00","27739.00",".00"
"26272500110140000","2019","1","1","HOMESTEAD EXEMPTION","12904.00","32261.00","25000.00","32261.00","32261.00",".00"
"26272500110160000","2019","1","1","HOMESTEAD EXEMPTION","12141.00","30354.00","25000.00","30354.00","30354.00",".00"
"26272500110180000","2019","1","1","HOMESTEAD EXEMPTION","10652.00","26631.00","25000.00","26631.00","26631.00",".00"
"26272500110190000","2019","1","1","HOMESTEAD EXEMPTION","10530.00","26325.00","25000.00","26325.00","26325.00",".00"
"26272750070350000","2019","1","1","HOMESTEAD EXEMPTION","9690.00","24228.00","25000.00","24228.00","24228.00",".00"
"26272750070360000","2019","1","1","HOMESTEAD EXEMPTION","9884.00","24710.00","25000.00","24710.00","24710.00",".00"
"26272750070370000","2019","1","1","HOMESTEAD EXEMPTION","9540.00","23852.00","25000.00","23852.00","23852.00",".00"
"26272750070380000","2019","1","1","HOMESTEAD EXEMPTION","9306.00","23265.00","25000.00","23265.00","23265.00",".00"
"26272750080060000","2019","1","1","HOMESTEAD EXEMPTION","10406.00","26016.00","25000.00","26016.00","26016.00",".00"
"26272750080070000","2019","1","1","HOMESTEAD EXEMPTION","10113.00","25284.00","25000.00","25284.00","25284.00",".00"
"26272750080080000","2019","1","1","HOMESTEAD EXEMPTION","8699.00","21749.00","25000.00","21749.00","21749.00",".00"
"26272750080090000","2019","1","1","HOMESTEAD EXEMPTION","10443.00","26109.00","25000.00","26109.00","26109.00",".00"
"26272750080100000","2019","1","1","HOMESTEAD EXEMPTION","10144.00","25361.00","25000.00","25361.00","25361.00",".00"
"26272750080110000","2019","1","1","HOMESTEAD EXEMPTION","9195.00","22987.00","25000.00","22987.00","22987.00",".00"
"26272750080120000","2019","1","1","HOMESTEAD EXEMPTION","10540.00","26351.00","25000.00","26351.00","26351.00",".00"
"26273800010010000","2019","1","1","HOMESTEAD EXEMPTION","13238.00","33095.00","25000.00","33095.00","33095.00",".00"
"26273800010050000","2019","1","1","HOMESTEAD EXEMPTION","12292.00","30731.00","25000.00","30731.00","30731.00",".00"
"26273800010060000","2019","1","1","HOMESTEAD EXEMPTION","12548.00","31372.00","25000.00","31372.00","31372.00",".00"
"26273800010090000","2019","1","1","HOMESTEAD EXEMPTION","11933.00","29832.00","25000.00","29832.00","29832.00",".00"
"26273800010100000","2019","1","1","HOMESTEAD EXEMPTION","11513.00","28782.00","25000.00","28782.00","28782.00",".00"
"26273800010110000","2019","1","1","HOMESTEAD EXEMPTION","12956.00","32390.00","25000.00","32390.00","32390.00",".00"
"26273800010120000","2019","1","1","HOMESTEAD EXEMPTION","14721.00","36804.00","25000.00","36804.00","36804.00",".00"
"26273800010140000","2019","1","1","HOMESTEAD EXEMPTION","11255.00","28139.00","25000.00","28139.00","28139.00",".00"
"26273800010150000","2019","1","1","HOMESTEAD EXEMPTION","10138.00","25347.00","25000.00","25347.00","25347.00",".00"
"26273800010160000","2019","1","1","HOMESTEAD EXEMPTION","12425.00","31063.00","25000.00","31063.00","31063.00",".00"
"26273800010170000","2019","1","1","HOMESTEAD EXEMPTION","15405.00","38513.00","25000.00","38513.00","38513.00",".00"
"26273800020010000","2019","1","1","HOMESTEAD EXEMPTION","11404.00","28512.00","25000.00","28512.00","28512.00",".00"
"26273800020020000","2019","1","1","HOMESTEAD EXEMPTION","13185.00","32963.00","25000.00","32963.00","32963.00",".00"
"26273800020030000","2019","1","1","HOMESTEAD EXEMPTION","14368.00","35922.00","25000.00","35922.00","35922.00",".00"
"26273800020040000","2019","1","1","HOMESTEAD EXEMPTION","12054.00","30135.00","25000.00","30135.00","30135.00",".00"
"26273800020070000","2019","1","1","HOMESTEAD EXEMPTION","15572.00","38932.00","25000.00","38932.00","38932.00",".00"
"26273800020080000","2019","1","1","HOMESTEAD EXEMPTION","13334.00","33337.00","25000.00","33337.00","33337.00",".00"
"26273800020090000","2019","1","1","HOMESTEAD EXEMPTION","11535.00","28837.00","25000.00","28837.00","28837.00",".00"
"26273800020110000","2019","1","1","HOMESTEAD EXEMPTION","12317.00","30792.00","25000.00","30792.00","30792.00",".00"
"26273800020130000","2019","1","1","HOMESTEAD EXEMPTION","12341.00","30853.00","25000.00","30853.00","30853.00",".00"
"26273800020140000","2019","1","1","HOMESTEAD EXEMPTION","13581.00","33954.00","25000.00","33954.00","33954.00",".00"
"26273800020170000","2019","1","1","HOMESTEAD EXEMPTION","11023.00","27558.00","25000.00","27558.00","27558.00",".00"
"26273900010010000","2019","1","1","HOMESTEAD EXEMPTION","9394.00","23487.00","25000.00","23487.00","23487.00",".00"
"26273900010040000","2019","1","1","HOMESTEAD EXEMPTION","9267.00","23168.00","25000.00","23168.00","23168.00",".00"
"26273900010050000","2019","1","1","HOMESTEAD EXEMPTION","9768.00","24420.00","25000.00","24420.00","24420.00",".00"
"26273900010060000","2019","1","1","HOMESTEAD EXEMPTION","9276.00","23192.00","25000.00","23192.00","23192.00",".00"
"26273900010070000","2019","1","1","HOMESTEAD EXEMPTION","10117.00","25293.00","25000.00","25293.00","25293.00",".00"
"26273900010080000","2019","1","1","HOMESTEAD EXEMPTION","15683.00","39208.00","25000.00","39208.00","39208.00",".00"
"26273900010110000","2019","1","1","HOMESTEAD EXEMPTION","11100.00","27750.00","25000.00","27750.00","27750.00",".00"
"26273900010130000","2019","1","1","HOMESTEAD EXEMPTION","10442.00","26105.00","25000.00","26105.00","26105.00",".00"
"26273900010140000","2019","1","1","HOMESTEAD EXEMPTION","10525.00","26314.00","25000.00","26314.00","26314.00",".00"
"26273900010150000","2019","1","1","HOMESTEAD EXEMPTION","9633.00","24083.00","25000.00","24083.00","24083.00",".00"
"26273900010160000","2019","1","1","HOMESTEAD EXEMPTION","13988.00","34970.00","25000.00","34970.00","34970.00",".00"
"26273900010170000","2019","1","1","HOMESTEAD EXEMPTION","10245.00","25614.00","25000.00","25614.00","25614.00",".00"
"26273900020010000","2019","1","1","HOMESTEAD EXEMPTION","10340.00","25852.00","25000.00","25852.00","25852.00",".00"
"26273900020020000","2019","1","1","HOMESTEAD EXEMPTION","9796.00","24490.00","25000.00","24490.00","24490.00",".00"
"26273900020030000","2019","1","1","HOMESTEAD EXEMPTION","8825.00","22063.00","25000.00","22063.00","22063.00",".00"
"26273900020040000","2019","1","1","HOMESTEAD EXEMPTION","9375.00","23438.00","25000.00","23438.00","23438.00",".00"
"26273900020060000","2019","1","1","HOMESTEAD EXEMPTION","15600.00","39000.00","25000.00","39000.00","39000.00",".00"
"26273900020070000","2019","1","1","HOMESTEAD EXEMPTION","9852.00","24631.00","25000.00","24631.00","24631.00",".00"
"26273900020080000","2019","1","1","HOMESTEAD EXEMPTION","8339.00","20849.00","25000.00","20849.00","20849.00",".00"
"26273900020090000","2019","1","1","HOMESTEAD EXEMPTION","8516.00","21291.00","25000.00","21291.00","21291.00",".00"
"26273900020110000","2019","1","1","HOMESTEAD EXEMPTION","9375.00","23438.00","25000.00","23438.00","23438.00",".00"
"26273900020120000","2019","1","1","HOMESTEAD EXEMPTION","9200.00","23001.00","25000.00","23001.00","23001.00",".00"
"26273900030010000","2019","1","1","HOMESTEAD EXEMPTION","10395.00","25988.00","25000.00","25988.00","25988.00",".00"
"26273900030020000","2019","1","1","HOMESTEAD EXEMPTION","11432.00","28580.00","25000.00","28580.00","28580.00",".00"
"26273900030030000","2019","1","1","HOMESTEAD EXEMPTION","10655.00","26639.00","25000.00","26639.00","26639.00",".00"
"26273900030040000","2019","1","1","HOMESTEAD EXEMPTION","10711.00","26778.00","25000.00","26778.00","26778.00",".00"
"26273900030050000","2019","1","1","HOMESTEAD EXEMPTION","9855.00","24637.00","25000.00","24637.00","24637.00",".00"
"26273900030060000","2019","1","1","HOMESTEAD EXEMPTION","10395.00","25988.00","25000.00","25988.00","25988.00",".00"
"26273900030070000","2019","1","1","HOMESTEAD EXEMPTION","10456.00","26140.00","25000.00","26140.00","26140.00",".00"
"26273900030080000","2019","1","1","HOMESTEAD EXEMPTION","10764.00","26910.00","25000.00","26910.00","26910.00",".00"
"26273900030090000","2019","1","1","HOMESTEAD EXEMPTION","10186.00","25467.00","25000.00","25467.00","25467.00",".00"
"26273900030100000","2019","1","1","HOMESTEAD EXEMPTION","3418.00","8545.00","8250.00","8545.00","8545.00",".00"
"26273900030110000","2019","1","1","HOMESTEAD EXEMPTION","8946.00","22367.00","25000.00","22367.00","22367.00",".00"
"26273900030120000","2019","1","1","HOMESTEAD EXEMPTION","9597.00","23993.00","25000.00","23993.00","23993.00",".00"
"26273900030130000","2019","1","1","HOMESTEAD EXEMPTION","10477.00","26193.00","25000.00","26193.00","26193.00",".00"
"26273900030150000","2019","1","1","HOMESTEAD EXEMPTION","11100.00","27750.00","25000.00","27750.00","27750.00",".00"
"26273900030160000","2019","1","1","HOMESTEAD EXEMPTION","10743.00","26857.00","25000.00","26857.00","26857.00",".00"
"26273900030180000","2019","1","1","HOMESTEAD EXEMPTION","11060.00","27651.00","25000.00","27651.00","27651.00",".00"
"26273900030200000","2019","1","1","HOMESTEAD EXEMPTION","9768.00","24420.00","25000.00","24420.00","24420.00",".00"
"26273900030220000","2019","1","1","HOMESTEAD EXEMPTION","10732.00","26831.00","25000.00","26831.00","26831.00",".00"
"26273900030230000","2019","1","1","HOMESTEAD EXEMPTION","10477.00","26193.00","25000.00","26193.00","26193.00",".00"
"26273900030240000","2019","1","1","HOMESTEAD EXEMPTION","9218.00","23047.00","25000.00","23047.00","23047.00",".00"
"26273900030250000","2019","1","1","HOMESTEAD EXEMPTION","10010.00","25027.00","25000.00","25027.00","25027.00",".00"
"26273900030260000","2019","1","1","HOMESTEAD EXEMPTION","8867.00","22169.00","25000.00","22169.00","22169.00",".00"
"26273900030270000","2019","1","1","HOMESTEAD EXEMPTION","9852.00","24631.00","25000.00","24631.00","24631.00",".00"
"26273900030300000","2019","1","1","HOMESTEAD EXEMPTION","8624.00","21560.00","25000.00","21560.00","21560.00",".00"
"26273900030310000","2019","1","1","HOMESTEAD EXEMPTION","10318.00","25797.00","25000.00","25797.00","25797.00",".00"
"26273900030330000","2019","1","1","HOMESTEAD EXEMPTION","9645.00","24114.00","25000.00","24114.00","24114.00",".00"
"26273900030340000","2019","1","1","HOMESTEAD EXEMPTION","9852.00","24631.00","25000.00","24631.00","24631.00",".00"
"26273900030350000","2019","1","1","HOMESTEAD EXEMPTION","8867.00","22169.00","25000.00","22169.00","22169.00",".00"
"26273900030360000","2019","1","1","HOMESTEAD EXEMPTION","9471.00","23678.00","25000.00","23678.00","23678.00",".00"
"26273900030370000","2019","1","1","HOMESTEAD EXEMPTION","8985.00","22464.00","25000.00","22464.00","22464.00",".00"
"26273900030380000","2019","1","1","HOMESTEAD EXEMPTION","8448.00","21120.00","25000.00","21120.00","21120.00",".00"
"26273900030390000","2019","1","1","HOMESTEAD EXEMPTION","8938.00","22345.00","25000.00","22345.00","22345.00",".00"
"26273900030400000","2019","1","1","HOMESTEAD EXEMPTION","9196.00","22990.00","25000.00","22990.00","22990.00",".00"
"26273900030410000","2019","1","1","HOMESTEAD EXEMPTION","9086.00","22717.00","25000.00","22717.00","22717.00",".00"
"26273900030420000","2019","1","1","HOMESTEAD EXEMPTION","9278.00","23196.00","25000.00","23196.00","23196.00",".00"
"26273900030430000","2019","1","1","HOMESTEAD EXEMPTION","10371.00","25929.00","25000.00","25929.00","25929.00",".00"
"26273900030440000","2019","1","1","HOMESTEAD EXEMPTION","9696.00","24241.00","25000.00","24241.00","24241.00",".00"
"26273900030450000","2019","1","1","HOMESTEAD EXEMPTION","10990.00","27478.00","25000.00","27478.00","27478.00",".00"
"26273900030460000","2019","1","1","HOMESTEAD EXEMPTION","10038.00","25095.00","25000.00","25095.00","25095.00",".00"
"26273900030470000","2019","1","1","HOMESTEAD EXEMPTION","8625.00","21564.00","25000.00","21564.00","21564.00",".00"
"26273900040070000","2019","1","1","HOMESTEAD EXEMPTION","9768.00","24422.00","25000.00","24422.00","24422.00",".00"
"26273900040080000","2019","1","1","HOMESTEAD EXEMPTION","8951.00","22378.00","25000.00","22378.00","22378.00",".00"
"26273900040100000","2019","1","1","HOMESTEAD EXEMPTION","11068.00","27671.00","25000.00","27671.00","27671.00",".00"
"26273900040110000","2019","1","1","HOMESTEAD EXEMPTION","11303.00","28257.00","25000.00","28257.00","28257.00",".00"
"26273900040120000","2019","1","1","HOMESTEAD EXEMPTION","8615.00","21538.00","25000.00","21538.00","21538.00",".00"
"26273900040130000","2019","1","1","HOMESTEAD EXEMPTION","9566.00","23916.00","25000.00","23916.00","23916.00",".00"
"26273900040140000","2019","1","1","HOMESTEAD EXEMPTION","10216.00","25542.00","25000.00","25542.00","25542.00",".00"
"26273900040150000","2019","1","1","HOMESTEAD EXEMPTION","9244.00","23111.00","25000.00","23111.00","23111.00",".00"
"26273900040160000","2019","1","1","HOMESTEAD EXEMPTION","9562.00","23907.00","25000.00","23907.00","23907.00",".00"
"26273900040170000","2019","1","1","HOMESTEAD EXEMPTION","11124.00","27810.00","25000.00","27810.00","27810.00",".00"
"26273900050010000","2019","1","1","HOMESTEAD EXEMPTION","9951.00","24877.00","25000.00","24877.00","24877.00",".00"
"26273900050050000","2019","1","1","HOMESTEAD EXEMPTION","9471.00","23678.00","25000.00","23678.00","23678.00",".00"
