"ACCOUNT_NUM","APPRAISAL_YR","TOT_VAL","CITY_EFF_YR","CITY_EXP_YR","CITY_EXEMPTION_PCT","CITY_BASE_VAL","CITY_VAL_DIF","CITY_EXEMPTION_AMT","CNTY_EFF_YR","CNTY_EXP_YR","CNTY_EXEMPTION_PCT","CNTY_BASE_VAL","CNTY_VAL_DIF","CNTY_EXEMPTION_AMT","ISD_EFF_YR","ISD_EXP_YR","ISD_EXEMPTION_PCT","ISD_BASE_VAL","ISD_VAL_DIF","ISD_EXEMPTION_AMT","COLL_EFF_YR","COLL_EXP_YR","COLL_EXEMPTION_PCT","COLL_BASE_VAL","COLL_VAL_DIF","COLL_EXEMPTION_AMT","SPEC_EFF_YR","SPEC_EXP_YR","SPEC_EXEMPTION_PCT","SPEC_BASE_VAL","SPEC_VAL_DIF","SPEC_EXEMPTION_AMT"
"324412500H0050000","2019","557110.00","0","0",".0000",".00","557110.00",".00","0","0",".0000",".00","557110.00",".00","0","0",".0000",".00","557110.00",".00","0","0",".0000",".00","557110.00",".00","2019","2055",".7951",".00","557110.00","442958.00"
"324412500I0080000","2019","564990.00","0","0",".0000",".00","564990.00",".00","0","0",".0000",".00","564990.00",".00","0","0",".0000",".00","564990.00",".00","0","0",".0000",".00","564990.00",".00","2019","2055",".7880",".00","564990.00","445212.00"
"324412500I0110000","2019","536570.00","0","0",".0000",".00","536570.00",".00","0","0",".0000",".00","536570.00",".00","0","0",".0000",".00","536570.00",".00","0","0",".0000",".00","536570.00",".00","2019","2055",".7961",".00","536570.00","427163.00"
"324412500K0100000","2019","601750.00","0","0",".0000",".00","601750.00",".00","0","0",".0000",".00","601750.00",".00","0","0",".0000",".00","601750.00",".00","0","0",".0000",".00","601750.00",".00","2019","2055",".8004",".00","601750.00","481641.00"
"324412500K0310000","2019","470110.00","0","0",".0000",".00","470110.00",".00","0","0",".0000",".00","470110.00",".00","0","0",".0000",".00","470110.00",".00","0","0",".0000",".00","470110.00",".00","2019","2055",".8012",".00","470110.00","376652.00"
"324412500L0080000","2019","370700.00","0","0",".0000",".00","370700.00",".00","0","0",".0000",".00","370700.00",".00","0","0",".0000",".00","370700.00",".00","0","0",".0000",".00","370700.00",".00","2019","2055",".8124",".00","370700.00","301157.00"
"324412500L0180000","2019","488790.00","0","0",".0000",".00","488790.00",".00","0","0",".0000",".00","488790.00",".00","0","0",".0000",".00","488790.00",".00","0","0",".0000",".00","488790.00",".00","2019","2055",".7528",".00","488790.00","367961.00"
"324412500M0090000","2019","559230.00","0","0",".0000",".00","559230.00",".00","0","0",".0000",".00","559230.00",".00","0","0",".0000",".00","559230.00",".00","0","0",".0000",".00","559230.00",".00","2019","2055",".8134",".00","559230.00","454878.00"
"324412600L0470000","2019","491670.00","0","0",".0000",".00","491670.00",".00","0","0",".0000",".00","491670.00",".00","0","0",".0000",".00","491670.00",".00","0","0",".0000",".00","491670.00",".00","2019","2055",".7936",".00","491670.00","390189.00"
"324412600O0050000","2019","462570.00","0","0",".0000",".00","462570.00",".00","0","0",".0000",".00","462570.00",".00","0","0",".0000",".00","462570.00",".00","0","0",".0000",".00","462570.00",".00","2019","2055",".7804",".00","462570.00","360990.00"
"324412600O0080000","2019","504690.00","0","0",".0000",".00","504690.00",".00","0","0",".0000",".00","504690.00",".00","0","0",".0000",".00","504690.00",".00","0","0",".0000",".00","504690.00",".00","2019","2055",".8107",".00","504690.00","409152.00"
"324412600P0210000","2019","505000.00","0","0",".0000",".00","505000.00",".00","0","0",".0000",".00","505000.00",".00","0","0",".0000",".00","505000.00",".00","0","0",".0000",".00","505000.00",".00","2019","2055",".7946",".00","505000.00","401273.00"
"324412700L0530000","2019","531140.00","0","0",".0000",".00","531140.00",".00","0","0",".0000",".00","531140.00",".00","0","0",".0000",".00","531140.00",".00","0","0",".0000",".00","531140.00",".00","2019","2055",".7940",".00","531140.00","421725.00"
"324412700L0680000","2019","499050.00","0","0",".0000",".00","499050.00",".00","0","0",".0000",".00","499050.00",".00","0","0",".0000",".00","499050.00",".00","0","0",".0000",".00","499050.00",".00","2019","2055",".8090",".00","499050.00","403731.00"
"324412700P0110000","2019","546000.00","0","0",".0000",".00","546000.00",".00","0","0",".0000",".00","546000.00",".00","0","0",".0000",".00","546000.00",".00","0","0",".0000",".00","546000.00",".00","2019","2055",".7947",".00","546000.00","433906.00"
"32504000010050000","2019","1264320.00","0","0",".0000",".00","1264320.00",".00","0","0",".0000",".00","1264320.00",".00","0","0",".0000",".00","1264320.00",".00","0","0",".0000",".00","1264320.00",".00","2019","2055",".2179",".00","1264320.00","275495.00"
"325402100A0100000","2019","574950.00","0","0",".0000",".00","574950.00",".00","0","0",".0000",".00","574950.00",".00","0","0",".0000",".00","574950.00",".00","0","0",".0000",".00","574950.00",".00","2019","2050",".7776",".00","574950.00","447081.00"
"325402100A0310000","2019","541950.00","0","0",".0000",".00","541950.00",".00","0","0",".0000",".00","541950.00",".00","0","0",".0000",".00","541950.00",".00","0","0",".0000",".00","541950.00",".00","2019","2050",".7818",".00","541950.00","423697.00"
"325402100B0040000","2019","449050.00","0","0",".0000",".00","449050.00",".00","0","0",".0000",".00","449050.00",".00","0","0",".0000",".00","449050.00",".00","0","0",".0000",".00","449050.00",".00","2019","2050",".7787",".00","449050.00","349675.00"
"325402100B0050000","2019","575000.00","0","0",".0000",".00","575000.00",".00","0","0",".0000",".00","575000.00",".00","0","0",".0000",".00","575000.00",".00","0","0",".0000",".00","575000.00",".00","2019","2050",".7758",".00","575000.00","446085.00"
"325642700A0210000","2019","419420.00","0","0",".0000",".00","419420.00",".00","0","0",".0000",".00","419420.00",".00","0","0",".0000",".00","419420.00",".00","0","0",".0000",".00","419420.00",".00","2019","2050",".7680",".00","419420.00","322115.00"
"325642800D0200000","2019","448040.00","0","0",".0000",".00","448040.00",".00","0","0",".0000",".00","448040.00",".00","0","0",".0000",".00","448040.00",".00","0","0",".0000",".00","448040.00",".00","2019","2050",".7768",".00","448040.00","348037.00"
"325642900E0010000","2019","393270.00","0","0",".0000",".00","393270.00",".00","0","0",".0000",".00","393270.00",".00","0","0",".0000",".00","393270.00",".00","0","0",".0000",".00","393270.00",".00","2019","2050",".7729",".00","393270.00","303958.00"
"325642900E0070000","2019","388650.00","0","0",".0000",".00","388650.00",".00","0","0",".0000",".00","388650.00",".00","0","0",".0000",".00","388650.00",".00","0","0",".0000",".00","388650.00",".00","2019","2050",".7736",".00","388650.00","300660.00"
"328071600A0090000","2019","420610.00","0","0",".0000",".00","420610.00",".00","0","0",".0000",".00","420610.00",".00","0","0",".0000",".00","420610.00",".00","0","0",".0000",".00","420610.00",".00","2019","2050",".6705",".00","420610.00","282019.00"
"328071600A0240000","2019","460000.00","0","0",".0000",".00","460000.00",".00","0","0",".0000",".00","460000.00",".00","0","0",".0000",".00","460000.00",".00","0","0",".0000",".00","460000.00",".00","2019","2050",".6813",".00","460000.00","313398.00"
"328071600B0040000","2019","536960.00","0","0",".0000",".00","536960.00",".00","0","0",".0000",".00","536960.00",".00","0","0",".0000",".00","536960.00",".00","0","0",".0000",".00","536960.00",".00","2019","2050",".6979",".00","536960.00","374744.00"
"328071600B0130000","2019","407000.00","0","0",".0000",".00","407000.00",".00","0","0",".0000",".00","407000.00",".00","0","0",".0000",".00","407000.00",".00","0","0",".0000",".00","407000.00",".00","2019","2050",".6663",".00","407000.00","271184.00"
"329553700K0020000","2019","630210.00","0","0",".0000",".00","630210.00",".00","0","0",".0000",".00","630210.00",".00","0","0",".0000",".00","630210.00",".00","0","0",".0000",".00","630210.00",".00","2019","2055",".8421",".00","630210.00","530700.00"
"329553700O0050000","2019","750000.00","0","0",".0000",".00","750000.00",".00","0","0",".0000",".00","750000.00",".00","0","0",".0000",".00","750000.00",".00","0","0",".0000",".00","750000.00",".00","2019","2055",".8493",".00","750000.00","636975.00"
"329553700O0070000","2019","687770.00","0","0",".0000",".00","687770.00",".00","0","0",".0000",".00","687770.00",".00","0","0",".0000",".00","687770.00",".00","0","0",".0000",".00","687770.00",".00","2019","2055",".8471",".00","687770.00","582610.00"
"329553700O0100000","2019","610000.00","0","0",".0000",".00","610000.00",".00","0","0",".0000",".00","610000.00",".00","0","0",".0000",".00","610000.00",".00","0","0",".0000",".00","610000.00",".00","2019","2055",".8597",".00","610000.00","524417.00"
"329553700O0140000","2019","551780.00","0","0",".0000",".00","551780.00",".00","0","0",".0000",".00","551780.00",".00","0","0",".0000",".00","551780.00",".00","0","0",".0000",".00","551780.00",".00","2019","2055",".8537",".00","551780.00","471055.00"
"329596100A0090000","2019","294150.00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","2019","2055",".9898",".00","294150.00","291150.00"
"329596100B0090000","2019","294150.00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","2019","2055",".9898","4639.00","289511.00","286558.00"
"329596100B0340000","2019","308330.00","0","0",".0000",".00","308330.00",".00","0","0",".0000",".00","308330.00",".00","0","0",".0000",".00","308330.00",".00","0","0",".0000",".00","308330.00",".00","2019","2055",".9903",".00","308330.00","305339.00"
"329596100B0380000","2019","330880.00","0","0",".0000",".00","330880.00",".00","0","0",".0000",".00","330880.00",".00","0","0",".0000",".00","330880.00",".00","0","0",".0000",".00","330880.00",".00","2019","2055",".9910",".00","330880.00","327902.00"
"329596200A0050000","2019","256640.00","0","0",".0000",".00","256640.00",".00","0","0",".0000",".00","256640.00",".00","0","0",".0000",".00","256640.00",".00","0","0",".0000",".00","256640.00",".00","2019","2055",".9903",".00","256640.00","254151.00"
"329596200A0140000","2019","301600.00","0","0",".0000",".00","301600.00",".00","0","0",".0000",".00","301600.00",".00","0","0",".0000",".00","301600.00",".00","0","0",".0000",".00","301600.00",".00","2019","2055",".9917",".00","301600.00","299097.00"
"329596200B0010000","2019","283520.00","0","0",".0000",".00","283520.00",".00","0","0",".0000",".00","283520.00",".00","0","0",".0000",".00","283520.00",".00","0","0",".0000",".00","283520.00",".00","2019","2055",".9912",".00","283520.00","281025.00"
"32C06560000500501","2019","518990.00","0","0",".0000",".00","518990.00",".00","0","0",".0000",".00","518990.00",".00","0","0",".0000",".00","518990.00",".00","0","0",".0000",".00","518990.00",".00","2019","2055",".7350",".00","518990.00","381458.00"
"32C06560000500504","2019","365320.00","0","0",".0000",".00","365320.00",".00","0","0",".0000",".00","365320.00",".00","0","0",".0000",".00","365320.00",".00","0","0",".0000",".00","365320.00",".00","2019","2055",".7089",".00","365320.00","258975.00"
"32C25900000D00011","2019","314400.00","0","0",".0000",".00","314400.00",".00","0","0",".0000",".00","314400.00",".00","0","0",".0000",".00","314400.00",".00","0","0",".0000",".00","314400.00",".00","2019","2055",".9941",".00","314400.00","312545.00"
"32C25900000J00046","2019","294980.00","0","0",".0000",".00","294980.00",".00","0","0",".0000",".00","294980.00",".00","0","0",".0000",".00","294980.00",".00","0","0",".0000",".00","294980.00",".00","2019","2055",".9909",".00","294980.00","292296.00"
"32C25900000Q00025","2019","330000.00","0","0",".0000",".00","330000.00",".00","0","0",".0000",".00","330000.00",".00","0","0",".0000",".00","330000.00",".00","0","0",".0000",".00","330000.00",".00","2019","2055",".9914",".00","330000.00","327162.00"
"32C25900000Q00026","2019","407790.00","0","0",".0000",".00","407790.00",".00","0","0",".0000",".00","407790.00",".00","0","0",".0000",".00","407790.00",".00","0","0",".0000",".00","407790.00",".00","2019","2055",".9915",".00","407790.00","404324.00"
"32C25900000U00017","2019","264880.00","0","0",".0000",".00","264880.00",".00","0","0",".0000",".00","264880.00",".00","0","0",".0000",".00","264880.00",".00","0","0",".0000",".00","264880.00",".00","2019","2055",".9415",".00","264880.00","249385.00"
"32C27631115010000","2019","1102320.00","0","0",".0000",".00","1102320.00",".00","0","0",".0000",".00","1102320.00",".00","0","0",".0000",".00","1102320.00",".00","0","0",".0000",".00","1102320.00",".00","2008","2055",".2176",".00","1102320.00","239865.00"
"00000105220000000","2019","3600000.00","2014","2023",".9000","1240420.00","2359580.00","2123622.00","2016","2025",".9000","3600000.00",".00",".00","0","0",".0000",".00","3600000.00",".00","0","0",".0000",".00","3600000.00",".00","0","0",".0000",".00","3600000.00",".00"
"004475000A11A0000","2019","10988530.00","2015","2024",".9000",".00","10988530.00","9889677.00","0","0",".0000",".00","10988530.00",".00","0","0",".0000",".00","10988530.00",".00","0","0",".0000",".00","10988530.00",".00","0","0",".0000",".00","10988530.00",".00"
"00C1271000PS00007","2019","21940.00","0","0",".0000",".00","21940.00",".00","2012","2021",".7000",".00","21940.00","15358.00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00"
"00C1271000PS00022","2019","21930.00","0","0",".0000",".00","21930.00",".00","2012","2021",".7000",".00","21930.00","15351.00","0","0",".0000",".00","21930.00",".00","0","0",".0000",".00","21930.00",".00","0","0",".0000",".00","21930.00",".00"
"00C1271000PS00025","2019","21940.00","0","0",".0000",".00","21940.00",".00","2012","2021",".7000",".00","21940.00","15358.00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00"
"00C1271000PS00028","2019","21940.00","0","0",".0000",".00","21940.00",".00","2012","2021",".7000",".00","21940.00","15358.00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00"
"00C1271000PS00035","2019","21940.00","0","0",".0000",".00","21940.00",".00","2012","2021",".7000",".00","21940.00","15358.00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00"
"00C1271000PS00036","2019","21940.00","0","0",".0000",".00","21940.00",".00","2012","2021",".7000",".00","21940.00","15358.00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00"
"99200001000151750","2019","291060.00","0","0",".0000",".00","291060.00",".00","0","0",".0000",".00","291060.00",".00","0","0",".0000",".00","291060.00",".00","0","0",".0000",".00","291060.00",".00","2007","2055","1.0000",".00","291060.00","291060.00"
"99200101700135350","2019","280060.00","0","0",".0000",".00","280060.00",".00","0","0",".0000",".00","280060.00",".00","0","0",".0000",".00","280060.00",".00","0","0",".0000",".00","280060.00",".00","2019","2055","1.0000",".00","280060.00","280060.00"
"99200121400074850","2019","4790.00","0","0",".0000",".00","4790.00",".00","0","0",".0000",".00","4790.00",".00","0","0",".0000",".00","4790.00",".00","0","0",".0000",".00","4790.00",".00","2019","2055","1.0000",".00","4790.00","4790.00"
"99200121400082450","2019","13970.00","0","0",".0000",".00","13970.00",".00","0","0",".0000",".00","13970.00",".00","0","0",".0000",".00","13970.00",".00","0","0",".0000",".00","13970.00",".00","2019","2055","1.0000",".00","13970.00","13970.00"
"99942070000339450","2019","9470.00","0","0",".0000",".00","9470.00",".00","0","0",".0000",".00","9470.00",".00","0","0",".0000",".00","9470.00",".00","0","0",".0000",".00","9470.00",".00","2019","2055",".3897",".00","9470.00","3690.00"
"99101108510000000","2019","106670.00","0","0",".0000",".00","106670.00",".00","0","0",".0000",".00","106670.00",".00","0","0",".0000",".00","106670.00",".00","0","0",".0000",".00","106670.00",".00","2019","2055","1.0000",".00","106670.00","106670.00"
"99101216310000000","2019","8021140.00","2011","2020",".5000","6579766.00","1441374.00","720687.00","0","0",".0000",".00","8021140.00",".00","0","0",".0000",".00","8021140.00",".00","0","0",".0000",".00","8021140.00",".00","0","0",".0000",".00","8021140.00",".00"
"99121017970000000","2019","28170.00","0","0",".0000",".00","28170.00",".00","0","0",".0000",".00","28170.00",".00","0","0",".0000",".00","28170.00",".00","0","0",".0000",".00","28170.00",".00","2019","2055","1.0000",".00","28170.00","28170.00"
"99141013550000000","2019","11540.00","0","0",".0000",".00","11540.00",".00","0","0",".0000",".00","11540.00",".00","0","0",".0000",".00","11540.00",".00","0","0",".0000",".00","11540.00",".00","2019","2055","1.0000",".00","11540.00","11540.00"
"99141028390000000","2019","118900.00","0","0",".0000",".00","118900.00",".00","0","0",".0000",".00","118900.00",".00","0","0",".0000",".00","118900.00",".00","0","0",".0000",".00","118900.00",".00","2019","2055","1.0000",".00","118900.00","118900.00"
"99160111830000000","2019","70230.00","0","0",".0000",".00","70230.00",".00","0","0",".0000",".00","70230.00",".00","0","0",".0000",".00","70230.00",".00","0","0",".0000",".00","70230.00",".00","2019","2055",".2201",".00","70230.00","15458.00"
"320054900A0020000","2019","502800.00","0","0",".0000",".00","502800.00",".00","0","0",".0000",".00","502800.00",".00","0","0",".0000",".00","502800.00",".00","0","0",".0000",".00","502800.00",".00","2019","2055",".7781",".00","502800.00","391229.00"
"320054900A0030000","2019","516710.00","0","0",".0000",".00","516710.00",".00","0","0",".0000",".00","516710.00",".00","0","0",".0000",".00","516710.00",".00","0","0",".0000",".00","516710.00",".00","2019","2055",".7699",".00","516710.00","397815.00"
"320054900B0050000","2019","511060.00","0","0",".0000",".00","511060.00",".00","0","0",".0000",".00","511060.00",".00","0","0",".0000",".00","511060.00",".00","0","0",".0000",".00","511060.00",".00","2019","2055",".7790",".00","511060.00","398116.00"
"320054900B0250000","2019","536770.00","0","0",".0000",".00","536770.00",".00","0","0",".0000",".00","536770.00",".00","0","0",".0000",".00","536770.00",".00","0","0",".0000",".00","536770.00",".00","2019","2055",".7721",".00","536770.00","414440.00"
"320054900C0270000","2019","497000.00","0","0",".0000",".00","497000.00",".00","0","0",".0000",".00","497000.00",".00","0","0",".0000",".00","497000.00",".00","0","0",".0000",".00","497000.00",".00","2019","2055",".7729",".00","497000.00","384131.00"
"320054900D0010000","2019","69630200.00","0","0",".0000",".00","69630200.00",".00","0","0",".0000",".00","69630200.00",".00","0","0",".0000",".00","69630200.00",".00","0","0",".0000",".00","69630200.00",".00","2019","2055",".2166",".00","69630200.00","15081901.00"
"320778500A0010000","2019","3855000.00","0","0",".0000",".00","3855000.00",".00","0","0",".0000",".00","3855000.00",".00","0","0",".0000",".00","3855000.00",".00","0","0",".0000",".00","3855000.00",".00","1996","2020",".3121",".00","3855000.00","1203146.00"
"321077100A0130000","2019","403710.00","0","0",".0000",".00","403710.00",".00","0","0",".0000",".00","403710.00",".00","0","0",".0000",".00","403710.00",".00","0","0",".0000",".00","403710.00",".00","2019","2050",".7653",".00","403710.00","308959.00"
"321077100B0060000","2019","471560.00","0","0",".0000",".00","471560.00",".00","0","0",".0000",".00","471560.00",".00","0","0",".0000",".00","471560.00",".00","0","0",".0000",".00","471560.00",".00","2019","2050",".7715",".00","471560.00","363809.00"
"321077100B0230000","2019","385930.00","0","0",".0000",".00","385930.00",".00","0","0",".0000",".00","385930.00",".00","0","0",".0000",".00","385930.00",".00","0","0",".0000",".00","385930.00",".00","2019","2050",".7633",".00","385930.00","294580.00"
"321098000B0030000","2019","506180.00","0","0",".0000",".00","506180.00",".00","0","0",".0000",".00","506180.00",".00","0","0",".0000",".00","506180.00",".00","0","0",".0000",".00","506180.00",".00","2019","2050",".7662",".00","506180.00","387835.00"
"321098000C0060000","2019","408000.00","0","0",".0000",".00","408000.00",".00","0","0",".0000",".00","408000.00",".00","0","0",".0000",".00","408000.00",".00","0","0",".0000",".00","408000.00",".00","2019","2050",".7534",".00","408000.00","307387.00"
"322054200A45R0000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9479",".00","291330.00","276152.00"
"322054200C13R0000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054200C36R0000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054300A0050000","2019","290650.00","0","0",".0000",".00","290650.00",".00","0","0",".0000",".00","290650.00",".00","0","0",".0000",".00","290650.00",".00","0","0",".0000",".00","290650.00",".00","2007","2055",".4749",".00","290650.00","123056.00"
"322054300A0380000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300A0550000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054300A0560000","2019","295810.00","0","0",".0000",".00","295810.00",".00","0","0",".0000",".00","295810.00",".00","0","0",".0000",".00","295810.00",".00","0","0",".0000",".00","295810.00",".00","2019","2055",".9783",".00","295810.00","289391.00"
"322054300A0640000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300A0710000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054300A0750000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300B0050000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300B0080000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322552900A0160000","2019","566550.00","0","0",".0000",".00","566550.00",".00","0","0",".0000",".00","566550.00",".00","0","0",".0000",".00","566550.00",".00","0","0",".0000",".00","566550.00",".00","2019","2055",".8293",".00","566550.00","469840.00"
"322552900B0090000","2019","548580.00","0","0",".0000",".00","548580.00",".00","0","0",".0000",".00","548580.00",".00","0","0",".0000",".00","548580.00",".00","0","0",".0000",".00","548580.00",".00","2019","2055",".8334",".00","548580.00","457187.00"
"322552900C0040000","2019","806460.00","0","0",".0000",".00","806460.00",".00","0","0",".0000",".00","806460.00",".00","0","0",".0000",".00","806460.00",".00","0","0",".0000",".00","806460.00",".00","2019","2055",".8529",".00","806460.00","687830.00"
"322552900C0200000","2019","767290.00","0","0",".0000",".00","767290.00",".00","0","0",".0000",".00","767290.00",".00","0","0",".0000",".00","767290.00",".00","0","0",".0000",".00","767290.00",".00","2019","2055",".8540",".00","767290.00","655266.00"
"322552900C0220000","2019","798640.00","0","0",".0000",".00","798640.00",".00","0","0",".0000",".00","798640.00",".00","0","0",".0000",".00","798640.00",".00","0","0",".0000",".00","798640.00",".00","2019","2055",".8575",".00","798640.00","684834.00"
"322552900F0110000","2019","1192270.00","0","0",".0000",".00","1192270.00",".00","0","0",".0000",".00","1192270.00",".00","0","0",".0000",".00","1192270.00",".00","0","0",".0000",".00","1192270.00",".00","2019","2055",".8646",".00","1192270.00","1030837.00"
"322552900G0010000","2019","665000.00","0","0",".0000",".00","665000.00",".00","0","0",".0000",".00","665000.00",".00","0","0",".0000",".00","665000.00",".00","0","0",".0000",".00","665000.00",".00","2019","2055",".8420",".00","665000.00","559930.00"
"322552900G0040000","2019","702970.00","0","0",".0000",".00","702970.00",".00","0","0",".0000",".00","702970.00",".00","0","0",".0000",".00","702970.00",".00","0","0",".0000",".00","702970.00",".00","2019","2055",".8549",".00","702970.00","600969.00"
"322552900H0060000","2019","655190.00","0","0",".0000",".00","655190.00",".00","0","0",".0000",".00","655190.00",".00","0","0",".0000",".00","655190.00",".00","0","0",".0000",".00","655190.00",".00","2019","2055",".8657",".00","655190.00","567198.00"
"322552900I0030000","2019","680000.00","0","0",".0000",".00","680000.00",".00","0","0",".0000",".00","680000.00",".00","0","0",".0000",".00","680000.00",".00","0","0",".0000",".00","680000.00",".00","2019","2055",".8493",".00","680000.00","577524.00"
"322552900I0160000","2019","580000.00","0","0",".0000",".00","580000.00",".00","0","0",".0000",".00","580000.00",".00","0","0",".0000",".00","580000.00",".00","0","0",".0000",".00","580000.00",".00","2019","2055",".8223",".00","580000.00","476934.00"
"322552900L0010000","2019","998690.00","0","0",".0000",".00","998690.00",".00","0","0",".0000",".00","998690.00",".00","0","0",".0000",".00","998690.00",".00","0","0",".0000",".00","998690.00",".00","2019","2055",".8499",".00","998690.00","848787.00"
"322552900M0100000","2019","755360.00","0","0",".0000",".00","755360.00",".00","0","0",".0000",".00","755360.00",".00","0","0",".0000",".00","755360.00",".00","0","0",".0000",".00","755360.00",".00","2019","2055",".8612",".00","755360.00","650516.00"
"322552900M0210000","2019","639600.00","0","0",".0000",".00","639600.00",".00","0","0",".0000",".00","639600.00",".00","0","0",".0000",".00","639600.00",".00","0","0",".0000",".00","639600.00",".00","2019","2055",".8112",".00","639600.00","518844.00"
"322552900M0240000","2019","768800.00","0","0",".0000",".00","768800.00",".00","0","0",".0000",".00","768800.00",".00","0","0",".0000",".00","768800.00",".00","0","0",".0000",".00","768800.00",".00","2019","2055",".8618",".00","768800.00","662552.00"
"322552900P0060000","2019","815000.00","0","0",".0000",".00","815000.00",".00","0","0",".0000",".00","815000.00",".00","0","0",".0000",".00","815000.00",".00","0","0",".0000",".00","815000.00",".00","2019","2055",".8491",".00","815000.00","692016.00"
"322552900P0170100","2019","520000.00","0","0",".0000",".00","520000.00",".00","0","0",".0000",".00","520000.00",".00","0","0",".0000",".00","520000.00",".00","0","0",".0000",".00","520000.00",".00","2019","2055",".9680",".00","520000.00","503360.00"
"322565500A05R0000","2019","305000.00","0","0",".0000",".00","305000.00",".00","0","0",".0000",".00","305000.00",".00","0","0",".0000",".00","305000.00",".00","0","0",".0000",".00","305000.00",".00","2019","2055",".7484",".00","305000.00","228262.00"
"322565500A21R0000","2019","316200.00","0","0",".0000",".00","316200.00",".00","0","0",".0000",".00","316200.00",".00","0","0",".0000",".00","316200.00",".00","0","0",".0000",".00","316200.00",".00","2019","2055",".7776",".00","316200.00","245877.00"
"322565500A22R0000","2019","262850.00","0","0",".0000",".00","262850.00",".00","0","0",".0000",".00","262850.00",".00","0","0",".0000",".00","262850.00",".00","0","0",".0000",".00","262850.00",".00","2019","2055",".7735",".00","262850.00","203314.00"
"322565500A28R0000","2019","332010.00","0","0",".0000",".00","332010.00",".00","0","0",".0000",".00","332010.00",".00","0","0",".0000",".00","332010.00",".00","0","0",".0000",".00","332010.00",".00","2019","2055",".7782",".00","332010.00","258370.00"
"322565500B0230000","2019","407880.00","0","0",".0000",".00","407880.00",".00","0","0",".0000",".00","407880.00",".00","0","0",".0000",".00","407880.00",".00","0","0",".0000",".00","407880.00",".00","2019","2055",".7731",".00","407880.00","315332.00"
"322565500B0270000","2019","369030.00","0","0",".0000",".00","369030.00",".00","0","0",".0000",".00","369030.00",".00","0","0",".0000",".00","369030.00",".00","0","0",".0000",".00","369030.00",".00","2019","2055",".7678",".00","369030.00","283341.00"
"322565500B0320000","2019","369030.00","0","0",".0000",".00","369030.00",".00","0","0",".0000",".00","369030.00",".00","0","0",".0000",".00","369030.00",".00","0","0",".0000",".00","369030.00",".00","2019","2055",".7699",".00","369030.00","284116.00"
