"ACCOUNT_NUM","APPRAISAL_YR"
"008205000138A0000","2019"
"00844000010160000","2019"
"008503000C0010000","2019"
"003017003601A0000","2019"
"003031005002A0000","2019"
"003105012201A0000","2019"
"00332000010080000","2019"
"003424000908A0000","2019"
"003442000104A0000","2019"
"003479000B0180100","2019"
"004221003210A0000","2019"
"004318002222A0000","2019"
"004322002613A0100","2019"
"004326000A0010000","2019"
"004336000608A0000","2019"
"004367000P09A0000","2019"
"004485000A0010000","2019"
"16010000000000000","2019"
"160104900C7AR0000","2019"
"160125500A0010000","2019"
"16015500050190000","2019"
"16015500050300000","2019"
"16015500050720000","2019"
"16015500060070000","2019"
"16015500060090000","2019"
"16015500090010000","2019"
"181018300A0030000","2019"
"181018300A01R0000","2019"
"181055200A0010000","2019"
"18224600000000000","2019"
"185211700A0020000","2019"
"18DFW0000000MR400","2019"
"18DFW0000000MR916","2019"
"18DFW000000MR2100","2019"
"18DFW000000MR3900","2019"
"18DFW000000MR5300","2019"
"18DFW000000MR6000","2019"
"18DFW000000MR6100","2019"
"18DFW000000MR6300","2019"
"18DFW000000MR6800","2019"
"18DFW000000MR9800","2019"
"18DFW00000MR12500","2019"
"18DFW00000MR13200","2019"
"18DFW00000MR14000","2019"
"18DFW00000MR15041","2019"
"18DFW00000MR15042","2019"
"18DFW00000MR15044","2019"
"18DFW00000MR15061","2019"
"18DFW00000MR15080","2019"
"18DFW00000MR15085","2019"
"18DFW00000MR15100","2019"
"18DFW00000MR16016","2019"
"18DFW00000MR16017","2019"
"00LOVEFLD0IM43000","2019"
"00LOVEFLD0IM63000","2019"
"00TIFBASEROW0T160","2019"
"10000901047100000","2019"
"10000901860000000","2019"
"10000901872009900","2019"
"10000901899000000","2019"
"10000909360000000","2019"
"10005060000000200","2019"
"10051750030010000","2019"
"14000500130030000","2019"
"140067200A0020100","2019"
"14008500020050000","2019"
"14012500070010000","2019"
"14013500030170000","2019"
"14016600030100000","2019"
"14017050020010000","2019"
"14017100000000200","2019"
"14018500020080000","2019"
"140358000A0010000","2019"
"14052540000200000","2019"
"180065800A0010000","2019"
"180080400J0000A00","2019"
"22047500090040000","2019"
"22073500000050000","2019"
"220891000508ATE00","2019"
"22095540000010000","2019"
"22098200000000100","2019"
"00000778394800000","2019"
"00000778453500000","2019"
"00000780079000000","2019"
"00000780175000200","2019"
"00000780430000000","2019"
"00000780898000000","2019"
"00000781117000100","2019"
"00000781453000000","2019"
"00000781612000000","2019"
"00000781628000000","2019"
"14095510010010000","2019"
"14104550000A10100","2019"
"141073000011A0000","2019"
"00000719533000000","2019"
"00000721546000100","2019"
"00000722188000000","2019"
"00000727026000000","2019"
"00000727627000000","2019"
"18DFW00000MR16021","2019"
"18DFW00000MR16022","2019"
"18DFW00000MR16030","2019"
"18DFW00000MR16033","2019"
"18DFW00000MR16042","2019"
"18DFW00000MR16045","2019"
"18DFW00000MR16046","2019"
"18DFW00000MR16049","2019"
"18DFW00000MR16081","2019"
"18DFW00000MR16087","2019"
"18DFW0OS000000000","2019"
"18STLOUISSWRAIL00","2019"
"20000500000230200","2019"
"20000500000270100","2019"
"20002500000020200","2019"
"20018500050050000","2019"
"20027250000020000","2019"
"200275000401A0000","2019"
"200287500A0010000","2019"
"16020800010030000","2019"
"16027900000000100","2019"
"16032550010000A00","2019"
"16032550010000B00","2019"
"16039570100010000","2019"
"16039570120010000","2019"
"16039590130010000","2019"
"16042690430010000","2019"
"16432710010010000","2019"
"18001200010010000","2019"
"180012700102R0000","2019"
"18001650010010000","2019"
"004833000216A0000","2019"
"004893000A0010000","2019"
"20092500000010000","2019"
"201015000022R2000","2019"
"120505000B08R0000","2019"
"22135600040210000","2019"
"22135600050010000","2019"
"22137500000020000","2019"
"221380500A0010000","2019"
"221130000A0060000","2019"
"221130000A0080000","2019"
"221130000A0210000","2019"
"26165500070090000","2019"
"261655001210R0000","2019"
"26165500190150000","2019"
"14108700000000100","2019"
"141204000B0010000","2019"
"16000500100040100","2019"
"16000500120010000","2019"
"16003500030040200","2019"
"26083590000000A00","2019"
"26083590030150000","2019"
"26089500020020000","2019"
"26089500020100000","2019"
"26100500050150000","2019"
"26100500050170000","2019"
"26103500190070000","2019"
"005196000501A0000","2019"
"005196000507B0000","2019"
"005364000508A0000","2019"
"005453000M0010000","2019"
"0054870D000010000","2019"
"00554200000000100","2019"
"005705000T0000A00","2019"
"005748000A01C0000","2019"
"005752000A01A0000","2019"
"005775000A16B0000","2019"
"005777000A01A0000","2019"
"00579800010020100","2019"
"005833000D0030000","2019"
"26360620010010000","2019"
"26368810010010000","2019"
"26376500020130000","2019"
"26586690000000A00","2019"
"14052920000000000","2019"
"14053500010190000","2019"
"14053510020270000","2019"
"14053780010010100","2019"
"140585800I1AR0000","2019"
"26002000010010000","2019"
"26026020010020000","2019"
"24063500010010100","2019"
"24068600000000000","2019"
"24079700010010000","2019"
"24096200000010100","2019"
"241147000001B0000","2019"
"24117650000030000","2019"
"24137600130130000","2019"
"24145500000310000","2019"
"24146590000000000","2019"
"24163500010080000","2019"
"200294900A01A0000","2019"
"200295500A0010000","2019"
"200314000201R0000","2019"
"200590000A0010000","2019"
"200672500B01A0000","2019"
"26502500040010000","2019"
"180025900A0010000","2019"
"26421640010010000","2019"
"26189500010070000","2019"
"26198490010010000","2019"
"261990000101R0000","2019"
"26210100010030000","2019"
"26211560010020000","2019"
"26217500010010100","2019"
"26238800040190200","2019"
"26036500020060000","2019"
"26075900000B00014","2019"
"32186800510260000","2019"
"26529500000010000","2019"
"26578590010030000","2019"
"321194600A0010000","2019"
"26121500120150000","2019"
"28183500120010000","2019"
"28204580010010000","2019"
"282047100A0010000","2019"
"28218500030170000","2019"
"00000729262000000","2019"
"26250600020050000","2019"
"26281500040010100","2019"
"26289000010020000","2019"
"00000749791000000","2019"
"00000749875000000","2019"
"00000750742500100","2019"
"00000750831050100","2019"
"00000750836360000","2019"
"00000753637000000","2019"
"00000754624000000","2019"
"00000754669000000","2019"
"20112630230000000","2019"
"22026500060120000","2019"
"28052500690150000","2019"
"28052501030200000","2019"
"00000806848000000","2019"
"00000809821000000","2019"
"00000810952000000","2019"
"26677540010010000","2019"
"26681400010010000","2019"
"26687500020010200","2019"
"267762200104R0000","2019"
"270285000D0040000","2019"
"26621500010010000","2019"
"266425006A0420000","2019"
"26667500290190000","2019"
"360454000B01R0000","2019"
"325664000A01R0000","2019"
"325712900A0010000","2019"
"32586550000D00000","2019"
"32586550000F00000","2019"
"32588500000180100","2019"
"326730000A0040000","2019"
"32141500040080000","2019"
"32155500020090000","2019"
"32155500030190000","2019"
"32155500030210000","2019"
"32156500010030000","2019"
"32156500010050000","2019"
"32156500010120000","2019"
"32156500020020000","2019"
"32156500020080000","2019"
"00000674422000000","2019"
"00000675223000000","2019"
"00000675709000000","2019"
"00000676900000000","2019"
"38027500160440000","2019"
"38038500260010000","2019"
"380407500B0080000","2019"
"00000567577000000","2019"
"00000569725000000","2019"
"00000680668000000","2019"
"0059490A000010100","2019"
"005980000401A0000","2019"
"00598300000000100","2019"
"00598300000000200","2019"
"00600800000000000","2019"
"006013000301A0000","2019"
"006045000P0020000","2019"
"00606000000120000","2019"
"00606900000000000","2019"
"006069000A0070000","2019"
"00608000000630000","2019"
"006083000613A0000","2019"
"00682500000010000","2019"
"00688100000110000","2019"
"006904000A01C0000","2019"
"006904000A02A0000","2019"
"28219500040040000","2019"
"28219500100050000","2019"
"28221400010010000","2019"
"28237500270080000","2019"
"28239600010000300","2019"
"28243030180020000","2019"
"00000781774000000","2019"
"00000781792000000","2019"
"00000781840000000","2019"
"00000782083000000","2019"
"00000782111000000","2019"
"00000782114000000","2019"
"00000782246000000","2019"
"00000782338000000","2019"
"00000782360000000","2019"
"00000782383000000","2019"
"00000782446000000","2019"
"00000782608000000","2019"
"28052501480010000","2019"
"28052501700170000","2019"
"28052502150060000","2019"
"28052503002010600","2019"
"28055500000070100","2019"
"28055500000100000","2019"
"28073500110060000","2019"
"28073500170100100","2019"
"28073500220060000","2019"
"28073500250260100","2019"
"28074500010020100","2019"
"32186800540160000","2019"
"32186800540180000","2019"
"32186800540190000","2019"
"32186800550200000","2019"
"321870000A0450000","2019"
"321872500B0220000","2019"
"321872500B0300000","2019"
"32189550030050000","2019"
"32189550030070000","2019"
"32189550040040000","2019"
"32189550050080000","2019"
"32189550050090200","2019"
"32189550080120000","2019"
"32189550080170000","2019"
"32189550080180000","2019"
"28112500150010000","2019"
"28116500020120000","2019"
"28124920010020000","2019"
"28128500040110000","2019"
"28171100010010000","2019"
"32329500010010200","2019"
"32449500000040000","2019"
"32473500050020000","2019"
"32504550010010000","2019"
"325315700A0010000","2019"
"325426900A0020000","2019"
"38167500040460000","2019"
"381932500B0010000","2019"
"381932700B1RA0000","2019"
"280005000803R0000","2019"
"28000500160010000","2019"
"28000500230030000","2019"
"28015500004240000","2019"
"280217000354A0000","2019"
"28023750010030000","2019"
"28028600050180000","2019"
"360735000C08R0000","2019"
"360870000118A0000","2019"
"36088500020010400","2019"
"360920000E0030000","2019"
"36LANCASTB09L1100","2019"
"36LANCASTB11L3900","2019"
"38000500490060000","2019"
"38055500040010000","2019"
"38063600000040000","2019"
"380741000A0010000","2019"
"38081500020330000","2019"
"380859000A008CU00","2019"
"00000681421000000","2019"
"00000681742000000","2019"
"00000681748000000","2019"
"00000681904000100","2019"
"00000683743000000","2019"
"00000683935000000","2019"
"00000683980000000","2019"
"00000684332000000","2019"
"00000684805000000","2019"
"00000685549000000","2019"
"00000685552000000","2019"
"00000685555000000","2019"
"32189550080360000","2019"
"321895500E01R0000","2019"
"321895500G01R0000","2019"
"322030000A0010000","2019"
"322056600A0010000","2019"
"322090000A0010000","2019"
"322100000B01R9800","2019"
"322156500A0020000","2019"
"322162800A0010000","2019"
"32217500010100100","2019"
"32220500010070100","2019"
"32244500010290000","2019"
"32257800000040000","2019"
"0069280H000010000","2019"
"0069500A000160000","2019"
"006960000A0010000","2019"
"0069610E0001A0000","2019"
"00696500000000000","2019"
"007078000H0010000","2019"
"00713500BB0010000","2019"
"00713500DD0100000","2019"
"00713500EE0040000","2019"
"00713500EE0200000","2019"
"28080500010010000","2019"
"28110470010040000","2019"
"32332500170010000","2019"
"32410500150160000","2019"
"36000500300020100","2019"
"36000500380010000","2019"
"36000500600040000","2019"
"36000500620160000","2019"
"36000509200010000","2019"
"36002500010040000","2019"
"006130000B0010000","2019"
"00618700020000A00","2019"
"006213000L0040100","2019"
"42256000030020000","2019"
"42264500420050000","2019"
"42264500450020000","2019"
"42265500470090000","2019"
"424306002607A0000","2019"
"42430800000390000","2019"
"42431450000110000","2019"
"44001400000000A00","2019"
"380955100A0020000","2019"
"381045100D0010000","2019"
"38106500030020000","2019"
"440162300N0GA0100","2019"
"44016540000010000","2019"
"44023560000001300","2019"
"44023560LL07R0000","2019"
"38202500230030100","2019"
"38216850550300000","2019"
"389204100A0010000","2019"
"420037300A0010000","2019"
"38006500000330000","2019"
"38006500130100100","2019"
"480036000D0170000","2019"
"480036300B0170000","2019"
"48004620000000B00","2019"
"480046700A0010000","2019"
"480161300E00A0000","2019"
"50000500030040200","2019"
"50003500020030000","2019"
"50009500000000100","2019"
"421068700B0020000","2019"
"42113500010250000","2019"
"42145200010050000","2019"
"42155500200210000","2019"
"42165500660180000","2019"
"32258440000010000","2019"
"32258800000010100","2019"
"322589700A0020000","2019"
"322590200A0030000","2019"
"32261500090020000","2019"
"322796400A0010000","2019"
"32290500000170000","2019"
"32290500000180000","2019"
"65007456510010200","2019"
"44015500000040000","2019"
"65113040010020100","2019"
"420466200K0030000","2019"
"65161206510120000","2019"
"65167407560160000","2019"
"65170950010050000","2019"
"65171653510030000","2019"
"65172156010050000","2019"
"50046560010010000","2019"
"50715350010010000","2019"
"52000280010010000","2019"
"52007310000060000","2019"
"52008850010010000","2019"
"52150900000000100","2019"
"54003750000010000","2019"
"36027500090030000","2019"
"36027500090230000","2019"
"360305533R0000000","2019"
"60111500010060000","2019"
"38118000010020000","2019"
"381180000A0010000","2019"
"381183300A01A0000","2019"
"38124490011R10000","2019"
"38140500680090000","2019"
"38146500080030000","2019"
"00000782701000000","2019"
"00000782749000000","2019"
"00000782863100000","2019"
"00000782875000000","2019"
"00000782899000000","2019"
"00000782906000000","2019"
"00000782984000000","2019"
"00000782990000000","2019"
"00000783532000000","2019"
"00000783556000000","2019"
"00000783559000000","2019"
"00000783712000000","2019"
"65009368610270000","2019"
"65009368710290000","2019"
"65012284010460000","2019"
"65012284010500000","2019"
"65012284010680000","2019"
"65014510510180000","2019"
"65015618110390100","2019"
"65016724010050100","2019"
"449143000A0010000","2019"
"480012900A0000000","2019"
"65056266810590100","2019"
"65056281510570000","2019"
"65056970610170000","2019"
"65057473500120000","2019"
"65059305510070000","2019"
"65060213010100000","2019"
"65062426510040200","2019"
"26307500060050000","2019"
"26309250000000B00","2019"
"26312500070080000","2019"
"26313640010020000","2019"
"26321600060020000","2019"
"26322500001100000","2019"
"99000000015500000","2019"
"99000000093155000","2019"
"60218500630010000","2019"
"60218500760170000","2019"
"60218500910200000","2019"
"60222510080020000","2019"
"602225101001R0000","2019"
"60232500010010000","2019"
"60232500070010000","2019"
"60236500020040000","2019"
"6025500000001TE00","2019"
"007152000C06A0000","2019"
"00717500000060000","2019"
"00721000000010300","2019"
"007232000501A0000","2019"
"00731600000010000","2019"
"007462000A0030000","2019"
"60113500140120000","2019"
"60113500650020000","2019"
"60113500840090000","2019"
"60114500010060000","2019"
"60115500010021700","2019"
"60115500030040900","2019"
"601155000305A1900","2019"
"601155000305A2400","2019"
"60123500110020000","2019"
"60123500110080000","2019"
"60123500110100000","2019"
"65115759510250000","2019"
"65115759810230000","2019"
"65118279710100000","2019"
"65118384010210000","2019"
"65118384510080100","2019"
"65118385010170000","2019"
"65118805510030000","2019"
"65118805510040000","2019"
"65118807010010000","2019"
"65119614010080200","2019"
"65121025010070200","2019"
"42179501640170000","2019"
"42200750010010000","2019"
"422132600B0100000","2019"
"42245500010030000","2019"
"65017228010330100","2019"
"65017228010360000","2019"
"65017429010140100","2019"
"65017812010230000","2019"
"65021252010080000","2019"
"65022558010250100","2019"
"65022762810340000","2019"
"65024069010260000","2019"
"00000685564000000","2019"
"00000685903000000","2019"
"99030507160204388","2019"
"99030512104104388","2019"
"99030902094504150","2019"
"99030922110912907","2019"
"99050511124000000","2019"
"608538100501A0000","2019"
"60DARTUNIONPCDS00","2019"
"60DFW0OS0000MR200","2019"
"60ROCKISLANDD1700","2019"
"61000919983000000","2019"
"61000930777500000","2019"
"61030500060100100","2019"
"65000102510550400","2019"
"65000103010700000","2019"
"65000104010820000","2019"
"65000204510040100","2019"
"65001714110440000","2019"
"65002418010040000","2019"
"65002518515000000","2019"
"65063431510060000","2019"
"65067655510170000","2019"
"65067957510310000","2019"
"65071678610290400","2019"
"65071986510160000","2019"
"65072603010380000","2019"
"65073325110560000","2019"
"65073325610330000","2019"
"99060928120000000","2019"
"99061017380000000","2019"
"99061114920000000","2019"
"99061205150000000","2019"
"99061205300000000","2019"
"99070110810000000","2019"
"99070124120000000","2019"
"99070208890000000","2019"
"99070424520000000","2019"
"99070525143000000","2019"
"99070605200000000","2019"
"99111110170000000","2019"
"99111116600000000","2019"
"99111128130000000","2019"
"99111207119000000","2019"
"99111214630000000","2019"
"99111221330000000","2019"
"99111222100000000","2019"
"60076500030130000","2019"
"60076500030140000","2019"
"60076500040020000","2019"
"60076500040050000","2019"
"60076500040080000","2019"
"60076500060050000","2019"
"60076500070020000","2019"
"60076500070100000","2019"
"60076500070210000","2019"
"60076500070240000","2019"
"60076500070270000","2019"
"99131212620000000","2019"
"99131218125000000","2019"
"99140108580000000","2019"
"99140123150000000","2019"
"28245500050030000","2019"
"28247400010010000","2019"
"28DFW0000000MR500","2019"
"28DFW000000MR4925","2019"
"28DFW000000MR4942","2019"
"28DFW000000MR4945","2019"
"28DFW000000MR4960","2019"
"28DFW000000MR4961","2019"
"28DFW000000MR4966","2019"
"28DFW000000MR6042","2019"
"28DFW000000MR6049","2019"
"28DFW000000MR6050","2019"
"28DFW000000MR6055","2019"
"65073326020690100","2019"
"65076137010020000","2019"
"65076137010020100","2019"
"65076137010070100","2019"
"65076138010110200","2019"
"65077850015000000","2019"
"65078252010010000","2019"
"65078252010130000","2019"
"99110324550000000","2019"
"99110413790000000","2019"
"99110419870000000","2019"
"99110425700000000","2019"
"99110726118000000","2019"
"99110914180000000","2019"
"99110919340000000","2019"
"99110920560000000","2019"
"99110921140000000","2019"
"99110926110000000","2019"
"99110927660000000","2019"
"99111017560000000","2019"
"99111018200000000","2019"
"99111024400000000","2019"
"00626300000040000","2019"
"0063100A000040000","2019"
"006380000607A0000","2019"
"006431000N01B0000","2019"
"006506000B0010000","2019"
"006627000A01A0000","2019"
"006634000210A0000","2019"
"006681000B0010000","2019"
"0066890A000270000","2019"
"99050603240000000","2019"
"99050818180000000","2019"
"99050928600000000","2019"
"99051123580000000","2019"
"99120306600000000","2019"
"99120308350000000","2019"
"99120327101000000","2019"
"99120327910000000","2019"
"99120416510000000","2019"
"99120731950000000","2019"
"99120807700000000","2019"
"99120904150000000","2019"
"99120911540000000","2019"
"99120924710000000","2019"
"99120926370000000","2019"
"99121022790000000","2019"
"99121210146000000","2019"
"99121212126000000","2019"
"99121212570000000","2019"
"65004930610260000","2019"
"99170309740000000","2019"
"99170403800000000","2019"
"99170404370000000","2019"
"99170405290000000","2019"
"99170504700000000","2019"
"99170517500000000","2019"
"99170724156000000","2019"
"99170814210000000","2019"
"99170831250000000","2019"
"99170928460000000","2019"
"99170928470000000","2019"
"99171005300000000","2019"
"99171016700000000","2019"
"99171114280000000","2019"
"99171120310000000","2019"
"99171129170000000","2019"
"99180201600000000","2019"
"99180208570000000","2019"
"99180215920000000","2019"
"99180307170000000","2019"
"99180321150000000","2019"
"99180326760000000","2019"
"99180327510000000","2019"
"99180725330000000","2019"
"99180725440000000","2019"
"99180730240000000","2019"
"99180807350000000","2019"
"99180814720000000","2019"
"99180814880000000","2019"
"99180815540000000","2019"
"99180816700000000","2019"
"99180821490000000","2019"
"99180823160000000","2019"
"65121829010200800","2019"
"65122734030020300","2019"
"65123237010020000","2019"
"65127471510040000","2019"
"65127875010140600","2019"
"99140225300000000","2019"
"99140324140000000","2019"
"99140326510000000","2019"
"99140331660000000","2019"
"99140403112000000","2019"
"99140410420000000","2019"
"99140501700000000","2019"
"99140508490000000","2019"
"99140512270000000","2019"
"99140702300000000","2019"
"99140730300000000","2019"
"99140924480000000","2019"
"99140925280000000","2019"
"99141006290000000","2019"
"99141008280000000","2019"
"99141019500000000","2019"
"99141022930000000","2019"
"99141027350000000","2019"
"99141113340000000","2019"
"99141117390000000","2019"
"60179500000110400","2019"
"60179500000140000","2019"
"60196500020120000","2019"
"60196500020150000","2019"
"60203500210010000","2019"
"60204500060030000","2019"
"60204500090010000","2019"
"65025577510020000","2019"
"65026706510180200","2019"
"65030436510370000","2019"
"65030481710300100","2019"
"65032895020440000","2019"
"65032895020460000","2019"
"65032949510040300","2019"
"65034302010050000","2019"
"65034303040250000","2019"
"65034303040280000","2019"
"99070830450000000","2019"
"99070913490000000","2019"
"99071105540000000","2019"
"99071108600000000","2019"
"99071206350000000","2019"
"99071216400000000","2019"
"99071219500000000","2019"
"99080123185000000","2019"
"99080211390000000","2019"
"99080213460000000","2019"
"99130116620000000","2019"
"99130130300000000","2019"
"99130221320000000","2019"
"99130226120000000","2019"
"99130327116000000","2019"
"99130327145000000","2019"
"99130403780000000","2019"
"99130408270000000","2019"
"99130408410000000","2019"
"99130426400000000","2019"
"99130507300000000","2019"
"99130513810000000","2019"
"99130514147000000","2019"
"99130515140000000","2019"
"99130515150000000","2019"
"99130702600000000","2019"
"99130830400000000","2019"
"99130909700000000","2019"
"99130924360000000","2019"
"99131008150000000","2019"
"99131008300000000","2019"
"99141126250000000","2019"
"99141208127000000","2019"
"99141215540000000","2019"
"99141217540000000","2019"
"99150112260000000","2019"
"99150112860000000","2019"
"99150115440000000","2019"
"99150122130000000","2019"
"99150202260000000","2019"
"99150209450000000","2019"
"99150224400000000","2019"
"99150302150000000","2019"
"99150401120000000","2019"
"99150407112000000","2019"
"99150407115000000","2019"
"99150409260000000","2019"
"99150413102000000","2019"
"99150413116000000","2019"
"99150413260000000","2019"
"99150414480000000","2019"
"99150414740000000","2019"
"99150415860000000","2019"
"99150903770000000","2019"
"99150914200000000","2019"
"99150917240000000","2019"
"99150930270000000","2019"
"00000783727000000","2019"
"00000783766000000","2019"
"00000783784000000","2019"
"00000783865000000","2019"
"00000783964000000","2019"
"00000784120000000","2019"
"00000784129000000","2019"
"99180828210000000","2019"
"99180912630000000","2019"
"99180919320000000","2019"
"99180920520000000","2019"
"99180924500000000","2019"
"99180927340000000","2019"
"99181112440000000","2019"
"99181113360000000","2019"
"99181126110000000","2019"
"99181206126000000","2019"
"99181206143000000","2019"
"99181206840000000","2019"
"99181206960000000","2019"
"99190103710000000","2019"
"99190117900000000","2019"
"99190124900000000","2019"
"99190129220000000","2019"
"99190206570000000","2019"
"99190207380000000","2019"
"99190306220000000","2019"
"99190318900000000","2019"
"99190515930000000","2019"
"99190926500000000","2019"
"99199929900095250","2019"
"99199929900095900","2019"
"99199929900181200","2019"
"65037678510180000","2019"
"65038908010030200","2019"
"65041424010020000","2019"
"65041424010020300","2019"
"65042608510220000","2019"
"65046257510180000","2019"
"65046964010090100","2019"
"65047165010050000","2019"
"65048914610160000","2019"
"65132615010020100","2019"
"65132615010040100","2019"
"65135940010070600","2019"
"65136241510040000","2019"
"65141676510090000","2019"
"38158410000000000","2019"
"99200324700356850","2019"
"99200324700369750","2019"
"99200324700395800","2019"
"99200334600008900","2019"
"99200334600013550","2019"
"99200334600036650","2019"
"99200334600060900","2019"
"99080513500000000","2019"
"99080602760000000","2019"
"99080805360000000","2019"
"99080818410000000","2019"
"99080819190000000","2019"
"99081001250000000","2019"
"99081020480000000","2019"
"99081022111000000","2019"
"99200408300380300","2019"
"99200408300381750","2019"
"65083282510010000","2019"
"65084501510020000","2019"
"65085007310110000","2019"
"65086013510500000","2019"
"65086617110030000","2019"
"65087423510140000","2019"
"65087625010030100","2019"
"65088132510260000","2019"
"99000000216469200","2019"
"99000000216960750","2019"
"99000000216982650","2019"
"99199935600042550","2019"
"99200001000082150","2019"
"99200001000087850","2019"
"99832520000080600","2019"
"99843380000028900","2019"
"99843380000094600","2019"
"99850030000296250","2019"
"99860020000235600","2019"
"99131022210000000","2019"
"99131101140000000","2019"
"99131111480000000","2019"
"99131119400000000","2019"
"99890060000243200","2019"
"99900800000037400","2019"
"65049709510030100","2019"
"65050616010390000","2019"
"65054041010030100","2019"
"65054146510170900","2019"
"65054150510140000","2019"
"65054253510030500","2019"
"99820580000068500","2019"
"99821540000369200","2019"
"99830030000206600","2019"
"99830030000285600","2019"
"99151005380000000","2019"
"99151007500000000","2019"
"99151008310000000","2019"
"99151012440000000","2019"
"99151019190000000","2019"
"99151021100000000","2019"
"99151021580000000","2019"
"99151028170000000","2019"
"99151110220000000","2019"
"99151111260000000","2019"
"99151116800000000","2019"
"99151118310000000","2019"
"99151203110000000","2019"
"99151214880000000","2019"
"99160112380000000","2019"
"99160113620000000","2019"
"99160120400000000","2019"
"99160217180000000","2019"
"99160310250000000","2019"
"99160316190000000","2019"
"99160316230000000","2019"
"99160323530000000","2019"
"99160328122000000","2019"
"99160329420000000","2019"
"99160406450000000","2019"
"99160406480000000","2019"
"99160411290000000","2019"
"99160524540000000","2019"
"99160815310000000","2019"
"99160817310000000","2019"
"99160822220000000","2019"
"99160823300000000","2019"
"99160824500000000","2019"
"99160908250000000","2019"
"99081218150000000","2019"
"99090114640000000","2019"
"99090122380000000","2019"
"99090202200000000","2019"
"99090326260000000","2019"
"99090430190000000","2019"
"99090813160000000","2019"
"99090817350000000","2019"
"99942070000125950","2019"
"99943120000200500","2019"
"99950540000083750","2019"
"99950650000079900","2019"
"65088406550380000","2019"
"65088841010120100","2019"
"65088946510130000","2019"
"65092877010030100","2019"
"65093481510150000","2019"
"65096214510070200","2019"
"65096315010090000","2019"
"65097923510019900","2019"
"65098728510030000","2019"
"65099130515000000","2019"
"99200029800180450","2019"
"99200108500035050","2019"
"99902140000060450","2019"
"99903060000049850","2019"
"99903300000052050","2019"
"99903300000052300","2019"
"99912460000148450","2019"
"99912830000105300","2019"
"99872740000084300","2019"
"99881440000007700","2019"
"99882170000017300","2019"
"65146023510010000","2019"
"65146023510120200","2019"
"65146023510210100","2019"
"65146024510190000","2019"
"65146126610050100","2019"
"65146127510120000","2019"
"65146262410160000","2019"
"65146262410190000","2019"
"65146262910120000","2019"
"65146263210600000","2019"
"65146263310540000","2019"
"65146263610040000","2019"
"99161103530000000","2019"
"99161115500000000","2019"
"99161129360000000","2019"
"99161201220000000","2019"
"99161212650000000","2019"
"99161215160000000","2019"
"99170125860000000","2019"
"99170201108000000","2019"
"99170307690000000","2019"
"99982160000059100","2019"
"99982600000005850","2019"
"99051222370000000","2019"
"99060124420000000","2019"
"99060125280000000","2019"
"99060411940000000","2019"
"99060510920000000","2019"
"99060612700000000","2019"
"99060626400000000","2019"
"00000784204000000","2019"
"00000784210000000","2019"
"00000100126000000","2019"
"00000100150000000","2019"
"00000100282000000","2019"
"00000100297000000","2019"
"00000100434009600","2019"
"00000101032000000","2019"
"00000101209000000","2019"
"00000101974009900","2019"
"00000101995000000","2019"
"00000102004000000","2019"
"00000102490000000","2019"
"00000104998000000","2019"
"00000105137000000","2019"
"00000105151000000","2019"
"00000218659000000","2019"
"00000219412000000","2019"
"00000219463000000","2019"
"00000220087000000","2019"
"00000220408000000","2019"
"00000220411000000","2019"
"00000221119000000","2019"
"00000221389000000","2019"
"00000221707000000","2019"
"00000221914000000","2019"
"00000222079000000","2019"
"00000222388000000","2019"
"00000249802000000","2019"
"00000251224000000","2019"
"00000251464000000","2019"
"00000252829000000","2019"
"00000253399000000","2019"
"00000125125000000","2019"
"00000140827109600","2019"
"00000141700000000","2019"
"00000141734000000","2019"
"00000167647000000","2019"
"00000168094000000","2019"
"00000169129000000","2019"
"00000169888000000","2019"
"00000171028000000","2019"
"00000171343000000","2019"
"00000172213000000","2019"
"00000107641000000","2019"
"00000107768500000","2019"
"00000107782500000","2019"
"00000110050000000","2019"
"00000147784000000","2019"
"00000148627000000","2019"
"00000149263000000","2019"
"00000149311000000","2019"
"00000149536000000","2019"
"00000149989000000","2019"
"00000150049000000","2019"
"00000264634000000","2019"
"00000264643000000","2019"
"00000264649000000","2019"
"00000266797000000","2019"
"00000111424000000","2019"
"00000112180000000","2019"
"00000115594000000","2019"
"00000116998000000","2019"
"00000117001000000","2019"
"00000213040000100","2019"
"00000214843000000","2019"
"00000215173000000","2019"
"00000215428000000","2019"
"00000215620000000","2019"
"00000127798000000","2019"
"00000128344000000","2019"
"00000128866000000","2019"
"00000128959000000","2019"
"00000129847000000","2019"
"00000130510000000","2019"
"00000130618000000","2019"
"00000131953000000","2019"
"00000179065000000","2019"
"00000179233000000","2019"
"00000180478000000","2019"
"00000181234000000","2019"
"00000181489000000","2019"
"00000197818000000","2019"
"00000201697000000","2019"
"00000207142000000","2019"
"00000207487000000","2019"
"00000207496000000","2019"
"00000207499000000","2019"
"00000207613000000","2019"
"00000207748000000","2019"
"00000329110000000","2019"
"00000331639000000","2019"
"00000331816000000","2019"
"00000189508000000","2019"
"00000189682000000","2019"
"00000196294000000","2019"
"00000279247000000","2019"
"00000280993000000","2019"
"00000281272000000","2019"
"00000159466000000","2019"
"00000159523000000","2019"
"00000162184000000","2019"
"00000164551000000","2019"
"00000165529000000","2019"
"00000272392000000","2019"
"00000274117000100","2019"
"00000274267000000","2019"
"00000276028500000","2019"
