"ACCOUNT_NUM","APPRAISAL_YR","TAX_OBJ_ID","BLDG_CLASS_DESC","YR_BUILT","EFF_YR_BUILT","ACT_AGE","DESIRABILITY_RATING","TOT_MAIN_SF","TOT_LIVING_AREA_SF","PCT_COMPLETE","NUM_STORIES_DESC","CONSTR_FRAM_TYP_DESC","FOUNDATION_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","FENCE_TYP_DESC","EXT_WALL_DESC","BASEMENT_DESC","ROOF_TYP_DESC","ROOF_MAT_DESC","NUM_FIREPLACES","NUM_KITCHENS","NUM_FULL_BATHS","NUM_HALF_BATHS","NUM_WET_BARS","NUM_BEDROOMS","SPRINKLER_SYS_IND","DECK_IND","SPA_IND","POOL_IND","SAUNA_IND","MBL_HOME_SER_NUM","MBL_HOME_MANUFCTR","MBL_HOME_LENGTH","MBL_HOME_WIDTH","MBL_HOME_SPACE","DEPRECIATION_PCT"
"00000662041000000","2019","00000662041000000","18","1966","1966","53","AVERAGE","2418","2418","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","0","3","N","N","N","Y","N","","","0","0","     ","50.00"
"00000662119000000","2019","00000662119000000","18","1958","1990","61","EXCELLENT","3200","3200","100.00","ONE STORY","FACTORY","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","BRICK","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","1","0","4","N","N","N","Y","N","","","0","0","     ","20.00"
"00000437213000000","2019","00000437213000000","13","1946","1946","73","FAIR","1531","1531","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","1","1","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000440149000000","2019","00000440149000000","13","1940","1980","79","VERY GOOD","1242","1242","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","35.00"
"00000432409000000","2019","00000432409000000","13","1955","1955","64","VERY GOOD","1760","1760","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","5","N","N","N","N","N","","","0","0","     ","40.00"
"000914000B02C0000","2019","000914000B02C0000","TOWNHOME","2007","2007","12","VERY GOOD","1584","1584","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","FLAT","TAR AND GRAVEL","0","1","2","0","0","2","N","Y","N","N","N","","","0","0","     ","3.00"
"00000820816320000","2019","00000820816320000","14","1976","1976","43","GOOD","1331","1331","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820819460000","2019","00000820819460000","14","1975","1975","44","GOOD","1708","1708","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820821000000","2019","00000820821000000","14","1976","1976","43","GOOD","1447","1447","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820828230000","2019","00000820828230000","14","1982","1982","37","GOOD","1227","1227","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","35.00"
"00000820828410000","2019","00000820828410000","14","1981","1981","38","GOOD","946","946","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000820828420000","2019","00000820828420000","14","1982","1982","37","GOOD","1136","1136","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000820828660000","2019","00000820828660000","14","1981","1981","38","GOOD","1136","1136","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000820829000000","2019","00000820829000000","14","1981","1981","38","GOOD","946","946","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000820829610000","2019","00000820829610000","14","1981","1981","38","GOOD","946","946","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000820829760000","2019","00000820829760000","14","1981","1981","38","GOOD","1136","1136","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000820830040000","2019","00000820830040000","14","1979","1979","40","GOOD","1911","1911","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820834500000","2019","00000820834500000","14","1979","1979","40","GOOD","1501","1501","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820834520000","2019","00000820834520000","14","1979","1979","40","GOOD","1717","1717","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000418255000000","2019","00000418255000000","21","1967","1967","52","AVERAGE","3080","3080","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000820846400000","2019","00000820846400000","14","1978","1978","41","GOOD","1968","1968","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820846680000","2019","00000820846680000","14","1978","1978","41","GOOD","1920","1920","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820848720000","2019","00000820848720000","14","1978","1978","41","GOOD","1713","1713","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820849600000","2019","00000820849600000","14","1977","1977","42","GOOD","1376","1376","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820851700000","2019","00000820851700000","14","1979","1979","40","GOOD","1931","1931","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820853040000","2019","00000820853040000","14","1978","1978","41","GOOD","1412","1412","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820853120000","2019","00000820853120000","14","1978","1978","41","GOOD","1529","1529","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820853900000","2019","00000820853900000","14","1978","1978","41","GOOD","1529","1529","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820900420000","2019","00000820900420000","14","1980","1980","39","GOOD","1453","1453","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820900660000","2019","00000820900660000","14","1978","1978","41","GOOD","1267","1267","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","TILE","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820901480000","2019","00000820901480000","14","1978","1978","41","GOOD","1456","1456","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820901720000","2019","00000820901720000","14","1979","1979","40","GOOD","1501","1501","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820902720000","2019","00000820902720000","14","1979","1979","40","GOOD","1828","1828","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820904380000","2019","00000820904380000","14","1978","1978","41","GOOD","1325","1325","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000667687000000","2019","00000667687000000","15","1961","1961","58","AVERAGE","1698","1698","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000667858000000","2019","00000667858000000","15","1961","1961","58","AVERAGE","2071","2071","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","1","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000685351000000","2019","00000685351000000","14","1998","1998","21","FAIR","1782","1782","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","35.00"
"00000660133000000","2019","00000660133000000","15","1960","1960","59","GOOD","1568","1568","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","45.00"
"0019P530000I00004","2019","0019P530000I00004","CONDOMINIUM","1981","1981","38","GOOD","1123","1123","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","GABLE","TILE","1","1","2","1","1","2","N","N","N","N","N","","","0","0","     ","25.00"
"00000658288000000","2019","00000658288000000","14","1965","1965","54","GOOD","3550","3550","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","4","N","N","N","N","N","","","0","0","     ","45.00"
"00000820602080000","2019","00000820602080000","18","1978","1978","41","GOOD","3180","3180","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","SHED","COMP SHINGLES","3","1","3","1","1","3","N","N","N","Y","N","","","0","0","     ","40.00"
"00000820605560000","2019","00000820605560000","18","1977","1977","42","GOOD","2255","2255","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","3","Y","N","N","Y","N","","","0","0","     ","40.00"
"00000820777140000","2019","00000820777140000","14","1980","1980","39","GOOD","1810","1810","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","40.00"
"00000652411000000","2019","00000652411000000","15","1967","1967","52","GOOD","2314","2314","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","45.00"
"00000161488000000","2019","00000161488000000","04","1950","1950","69","GOOD","2650","2650","100.00","ONE AND ONE HALF STORIES","FRAME","POST","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","1","1","4","0","0","5","N","N","N","N","N","","","0","0","     ","45.00"
"001521000B0030000","2019","001521000B0030000","TOWNHOME","1999","1999","20","GOOD","2993","2993","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","FLAT","TAR AND GRAVEL","1","1","3","0","0","3","Y","Y","N","N","N","","","0","0","     ","5.00"
"001521000B0040000","2019","001521000B0040000","TOWNHOME","1998","1998","21","GOOD","1770","1770","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","FLAT","TAR AND GRAVEL","1","1","2","1","0","2","Y","N","N","N","N","","","0","0","     ","5.00"
"0015320H0016E0000","2019","0015320H0016E0000","TOWNHOME","1982","1982","37","GOOD","1796","1796","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","1","3","Y","N","N","N","N","","","0","0","     ","25.00"
"001563000511A0000","2019","001563000511A0000","TOWNHOME","1999","1999","20","GOOD","2114","2114","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","0","3","Y","N","N","N","N","","","0","0","     ","5.00"
"001575003509C0000","2019","001575003509C0000","TOWNHOME","2006","2006","13","GOOD","2195","2195","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","0","3","Y","N","N","N","N","","","0","0","     ","5.00"
"002033000603C0000","2019","002033000603C0000","TOWNHOME","2000","2000","19","GOOD","2406","2406","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","HIP","COMP SHINGLES","1","1","3","1","1","3","Y","N","N","N","N","","","0","0","     ","5.00"
"000592000I09C0000","2019","000592000I09C0000","TOWNHOME","2000","2000","19","GOOD","2946","2946","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","2","1","3","0","0","2","Y","N","N","N","N","","","0","0","     ","5.00"
"000592000I09E0000","2019","000592000I09E0000","TOWNHOME","2000","2000","19","GOOD","2946","2946","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","1","0","2","Y","N","N","N","N","","","0","0","     ","5.00"
"00000414964000000","2019","00000414964000000","21","1994","1994","25","AVERAGE","3711","3711","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","2","1","3","1","0","4","N","N","N","Y","N","","","0","0","     ","35.00"
"00000182095000000","2019","00000182095000000","08","1924","1924","95","GOOD","2091","2091","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","SLATE","1","1","1","1","0","3","N","N","N","N","N","","","0","0","     ","45.00"
"000699000408D0000","2019","000699000408D0000","TOWNHOME","2018","2018","1","EXCELLENT","1846","1846","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","FLAT","COMP ROLL","0","1","2","1","0","2","N","N","N","N","N","","","0","0","     ",".00"
"001025000101G0000","2019","001025000101G0000","TOWNHOME","2000","2000","19","EXCELLENT","2344","2344","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","1","3","Y","N","N","N","N","","","0","0","     ",".00"
"001056000D16C0000","2019","001056000D16C0000","TOWNHOME","2013","2013","6","EXCELLENT","2257","2257","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","TILE","1","1","3","1","0","3","Y","N","N","N","N","","","0","0","     ",".00"
"001336000201B0000","2019","001336000201B0000","TOWNHOME","2017","2017","2","EXCELLENT","2442","2442","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","FLAT","COMP ROLL","0","1","3","1","0","3","N","N","N","N","N","","","0","0","     ",".00"
"001336000202B0000","2019","001336000202B0000","TOWNHOME","2017","2017","2","EXCELLENT","2442","2442","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","FLAT","COMP ROLL","0","1","3","1","0","3","N","N","N","N","N","","","0","0","     ",".00"
"00000661743300000","2019","00000661743300000","TOWNHOME","1974","1974","45","AVERAGE","2292","2292","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","UNASSIGNED","SHED","COMP SHINGLES","2","1","2","1","1","3","N","Y","Y","N","N","","","0","0","     ","35.00"
"00000661745100000","2019","00000661745100000","TOWNHOME","1981","1981","38","AVERAGE","2396","2396","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","SHED","COMP SHINGLES","1","1","2","1","1","2","N","N","N","N","N","","","0","0","     ","30.00"
"000592000I12B0000","2019","000592000I12B0000","TOWNHOME","2002","2002","17","GOOD","3344","3344","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","0","3","Y","Y","N","N","N","","","0","0","     ","5.00"
"00059400020200000","2019","00059400020200000","TOWNHOME","2011","2011","8","GOOD","1873","1873","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","BRICK","FRAME","NONE","FLAT","ALUMINIUM","0","1","2","1","0","2","Y","Y","N","N","N","","","0","0","     ","5.00"
"00000450220000000","2019","00000450220000000","14","2018","2018","1","EXCELLENT","1991","1991","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","4","N","N","N","N","N","","","0","0","     ",".00"
"001523OC000100300","2019","001523OC000100300","TOWNHOME","1981","1981","38","EXCELLENT","1328","1328","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","FLAT","TAR AND GRAVEL","1","1","2","1","0","2","N","Y","N","N","N","","","0","0","     ","15.00"
"00000186850000000","2019","00000186850000000","04","1920","1920","99","AVERAGE","1222","1222","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","2","N","Y","N","N","N","","","0","0","     ","50.00"
"00000435736000000","2019","00000435736000000","04","1948","1948","71","AVERAGE","1448","1448","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","ASBESTOS SHINGLES","NONE","HIP","COMP SHINGLES","0","2","2","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000425548000000","2019","00000425548000000","13","1947","1990","72","GOOD","2012","2012","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000420523000000","2019","00000420523000000","23","1995","1995","24","EXCELLENT","3795","3795","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","HIP","COMP SHINGLES","1","1","3","0","1","3","Y","N","N","Y","N","","","0","0","     ","15.00"
"00000423868000000","2019","00000423868000000","23","2017","2017","2","EXCELLENT","4282","4282","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","ALUMINIUM","2","1","4","1","0","4","Y","N","N","N","N","","","0","0","     ",".00"
"00000423628000000","2019","00000423628000000","23","2018","2018","1","EXCELLENT","4313","4313","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","5","0","1","5","Y","N","N","N","N","","","0","0","     ",".00"
"00000424225000000","2019","00000424225000000","23","2016","2016","3","EXCELLENT","4490","4490","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","ALUMINIUM","1","1","6","0","1","4","N","N","N","N","N","","","0","0","     ",".00"
"00000160420380000","2019","00000160420380000","CONDOMINIUM","1969","1969","50","GOOD","1252","1252","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","FLAT","TAR AND GRAVEL","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"00000160621400000","2019","00000160621400000","CONDOMINIUM","1970","1970","49","GOOD","735","735","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","FLAT","TAR AND GRAVEL","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","35.00"
"002030001804A0000","2019","002030001804A0000","18","1998","1998","21","GOOD","3490","3490","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","BRICK","BRICK VENEER","NONE","GABLE","COMP SHINGLES","2","1","3","1","0","3","N","N","N","N","N","","","0","0","     ","25.00"
"00000820772020000","2019","00000820772020000","14","1979","1979","40","GOOD","1423","1423","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000820777080000","2019","00000820777080000","14","1980","1980","39","GOOD","1700","1700","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","1","3","N","N","N","N","N","","","0","0","     ","40.00"
"00149900020080000","2019","00149900020080000","TOWNHOME","1999","1999","20","GOOD","2064","2064","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","1","0","2","Y","Y","N","N","N","","","0","0","     ","10.00"
"001904002417A0000","2019","001904002417A0000","TOWNHOME","1997","1997","22","GOOD","2039","2039","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","1","0","3","N","N","N","N","N","","","0","0","     ","10.00"
"001904002419D0000","2019","001904002419D0000","TOWNHOME","1996","1996","23","GOOD","1677","1677","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","1","0","3","N","N","N","N","N","","","0","0","     ","10.00"
"002026000801C0000","2019","002026000801C0000","TOWNHOME","1998","1998","21","GOOD","2046","2046","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","1","0","2","N","N","N","N","N","","","0","0","     ","10.00"
"000506000303D0000","2019","000506000303D0000","TOWNHOME","2000","2000","19","GOOD","2128","2128","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","2","N","N","N","N","N","","","0","0","     ","5.00"
"000579000M04A0000","2019","000579000M04A0000","TOWNHOME","1997","1997","22","GOOD","1848","1848","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","2","0","3","Y","N","N","N","N","","","0","0","     ","10.00"
"00000688537000000","2019","00000688537000000","16","2017","2017","2","GOOD","1704","1704","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","HIP","COMP SHINGLES","0","1","2","1","0","4","N","N","N","N","N","","","0","0","     ","5.00"
"001577003707A0000","2019","001577003707A0000","21","1996","1996","23","GOOD","2158","2158","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","2","1","2","1","0","2","Y","N","N","N","N","","","0","0","     ","25.00"
"001583000214A0000","2019","001583000214A0000","21","1998","1998","21","GOOD","2124","2124","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","2","1","2","1","0","3","Y","N","N","N","N","","","0","0","     ","25.00"
